MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen
,Liander N.V. (NW),,Korte Koningsstraat,1011EX,1011EX,AMSTERDAM,NL,ELK,KVB,27,1.0,1.0,1.0,0.63,1x25,2189,0.5556,0.5556,1.2
,GAS Liander,,Korte Koningsstraat,1011EX,1011EX,AMSTERDAM,NL,GAS,KVB,25,1.0,1.0,1.0,1.0,G4,1225,0.0,0.52,
Liander N.V.,Liander N.V. (NW),,Korte Koningsstraat,1011EZ,1011EZ,AMSTERDAM,NL,ELK,KVB,13,1.0,0.6923,1.0,0.54,3x25,1800,0.15380000000000002,0.15380000000000002,1
,GAS Liander,,Korte Koningsstraat,1011EZ,1011GA,AMSTERDAM,NL,GAS,KVB,31,1.0,0.9677,1.0,0.97,G4,1113,0.0,0.5161,
Liander N.V.,Liander N.V. (NW),,Korte Koningsstraat,1011GA,1011GA,AMSTERDAM,NL,ELK,KVB,28,1.0,0.9286,1.0,0.61,1x25,2365,0.75,0.6429,1.5
Liander N.V.,Liander N.V. (NW),,Korte Koningsdwarsstraat,1011GB,1011GC,AMSTERDAM,NL,ELK,KVB,21,1.0,0.7619,1.0,0.38,1x25,1755,0.7143,0.7143,1
,GAS Liander,,Korte Koningsdwarsstraat,1011GB,1011GD,AMSTERDAM,NL,GAS,KVB,60,1.0,0.9833,1.0,0.97,G4,1250,0.0,0.8167,
Liander N.V.,Liander N.V. (NW),,Keizersstraat,1011GD,1011GD,AMSTERDAM,NL,ELK,KVB,53,0.9434,0.9245,1.0,0.64,1x35,2868,0.8112999999999999,0.7736,1.3
,Liander N.V. (NW),,Korte Keizersstraat,1011GG,1011GG,AMSTERDAM,NL,ELK,KVB,22,1.0,1.0,1.0,0.77,1x35,1389,0.7273000000000001,0.7273000000000001,1
,GAS Liander,,Korte Keizersstraat,1011GG,1011GG,AMSTERDAM,NL,GAS,KVB,19,1.0,1.0,1.0,1.0,G4,1113,0.0,0.6842,
,Liander N.V. (NW),,Korte Keizersstraat,1011GH,1011GH,AMSTERDAM,NL,ELK,KVB,24,1.0,1.0,1.0,0.88,1x25,1383,0.8332999999999999,0.7917000000000001,1.2
,GAS Liander,,Korte Keizersstraat,1011GH,1011GH,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,0.9,G4,1060,0.0,0.8,
,Liander N.V. (NW),,Korte Keizersdwarsstraat,1011GJ,1011GJ,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.83,1x25,2281,0.7778,0.8332999999999999,1
,GAS Liander,,Korte Keizersdwarsstraat,1011GJ,1011GJ,AMSTERDAM,NL,GAS,KVB,16,1.0,1.0,1.0,1.0,G4,1282,0.0,0.8125,
,Liander N.V. (NW),,Kleersloot,1011GK,1011GL,AMSTERDAM,NL,ELK,KVB,93,1.0,0.9462,1.0,0.77,1x25,1824,0.6989,0.6881999999999999,1
,GAS Liander,,Kleersloot,1011GK,1011GL,AMSTERDAM,NL,GAS,KVB,81,1.0,0.963,1.0,0.99,G4,798,0.0,0.6914,
,Liander N.V. (NW),,Korte Dijkstraat,1011GM,1011GM,AMSTERDAM,NL,ELK,KVB,21,1.0,0.9523999999999999,1.0,0.62,1x25,2148,0.8571,0.8571,1
,GAS Liander,,Korte Dijkstraat,1011GM,1011GM,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,1.0,G4,1409,0.0,0.8889,
,Liander N.V. (NW),,Brandewijnsteeg,1011GN,1011GN,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9615,1.0,0.96,1x25,1851,0.6537999999999999,0.6537999999999999,1
,GAS Liander,,Brandewijnsteeg,1011GN,1011GN,AMSTERDAM,NL,GAS,KVB,26,1.0,0.9615,1.0,0.96,G4,1179,0.0,0.6537999999999999,
,Liander N.V. (NW),,Krom Boomssloot,1011GP,1011GP,AMSTERDAM,NL,ELK,KVB,14,1.0,0.9286,1.0,0.79,1x25,4329,0.7143,0.6429,1.3
,GAS Liander,,Krom Boomssloot,1011GP,1011GR,AMSTERDAM,NL,GAS,KVB,37,1.0,1.0,1.0,1.0,G4,1017,0.0,0.6757,
,Liander N.V. (NW),,Krom Boomssloot,1011GR,1011GR,AMSTERDAM,NL,ELK,KVB,33,1.0,0.9394,1.0,0.7,1x25,1562,0.6667000000000001,0.6667000000000001,1
Liander N.V.,Liander N.V. (NW),,Krom Boomssloot,1011GS,1011GS,AMSTERDAM,NL,ELK,KVB,42,0.9762000000000001,0.9523999999999999,1.0,0.4,1x25,4018,0.6667000000000001,0.619,1
Liander N.V.,GAS Liander,,Krom Boomssloot,1011GS,1011GS,AMSTERDAM,NL,GAS,KVB,36,1.0,0.9444,1.0,0.89,G4,1436,0.0,0.5832999999999999,
,Liander N.V. (NW),,Krom Boomssloot,1011GT,1011GT,AMSTERDAM,NL,ELK,KVB,13,1.0,0.9231,1.0,0.77,1x25,1992,0.8462000000000001,0.8462000000000001,1
,GAS Liander,,Krom Boomssloot,1011GT,1011GT,AMSTERDAM,NL,GAS,KVB,10,1.0,0.9,1.0,0.9,G4,775,0.0,0.8,
Liander N.V.,Liander N.V. (NW),,Krom Boomssloot,1011GV,1011GV,AMSTERDAM,NL,ELK,KVB,20,1.0,0.8,1.0,0.45,3x25,2021,0.6,0.55,1.2
,GAS Liander,,Krom Boomssloot,1011GV,1011GV,AMSTERDAM,NL,GAS,KVB,15,1.0,0.8667,1.0,0.87,G4,1389,0.0,0.6,
Liander N.V.,Liander N.V. (NW),,Krom Boomssloot,1011GW,1011GW,AMSTERDAM,NL,ELK,KVB,13,1.0,0.8462000000000001,1.0,0.38,3x25,7297,0.7692,0.7692,1
,GAS Liander,,Krom Boomssloot,1011GW,1011GW,AMSTERDAM,NL,GAS,KVB,11,1.0,0.8181999999999999,1.0,0.64,G4,3972,0.0,0.6364,
,Liander N.V. (NW),,Krom Boomssloot,1011GX,1011GX,AMSTERDAM,NL,ELK,KVB,19,1.0,1.0,1.0,0.89,1x25,1201,1.0,1.0,
,GAS Liander,,Krom Boomssloot,1011GX,1011GX,AMSTERDAM,NL,GAS,KVB,15,1.0,1.0,1.0,0.93,G4,1103,0.0,1.0,
,Liander N.V. (NW),,Snoekjesgracht,1011GZ,1011GZ,AMSTERDAM,NL,ELK,KVB,38,1.0,0.9737,1.0,0.92,1x25,1533,0.8421,0.8421,1
,GAS Liander,,Snoekjesgracht,1011GZ,1011GZ,AMSTERDAM,NL,GAS,KVB,35,1.0,1.0,1.0,1.0,G4,892,0.0,0.8571,
,Liander N.V. (NW),,Snoekjessteeg,1011HA,1011HB,AMSTERDAM,NL,ELK,KVB,228,1.0,0.9693,1.0,0.61,1x25,3087,0.4035,0.35090000000000005,1.1
,GAS Liander,,Snoekjessteeg,1011HA,1011HB,AMSTERDAM,NL,GAS,KVB,205,1.0,0.9902,1.0,0.98,G4,1122,0.0,0.2878,
,Liander N.V. (NW),,Nieuwe Hoogstraat,1011HC,1011HC,AMSTERDAM,NL,ELK,KVB,58,1.0,0.7585999999999999,1.0,0.53,1x25,3696,0.5861999999999999,0.569,1
,GAS Liander,,Nieuwe Hoogstraat,1011HC,1011HC,AMSTERDAM,NL,GAS,KVB,48,1.0,0.7917000000000001,1.0,0.96,G4,869,0.0,0.6042000000000001,
,Liander N.V. (NW),,Nieuwe Hoogstraat,1011HD,1011HD,AMSTERDAM,NL,ELK,KVB,47,1.0,0.5532,1.0,0.51,3x25,4739,0.5532,0.4894,1.5
,GAS Liander,,Nieuwe Hoogstraat,1011HD,1011HD,AMSTERDAM,NL,GAS,KVB,40,1.0,0.55,1.0,0.95,G4,1142,0.0,0.525,
,Liander N.V. (NW),,Nieuwe Hoogstraat,1011HE,1011HE,AMSTERDAM,NL,ELK,KVB,19,1.0,1.0,1.0,0.47,1x35,7213,0.6315999999999999,0.6315999999999999,1
,GAS Liander,,Nieuwe Hoogstraat,1011HE,1011HE,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,0.94,G4,1432,0.0,0.6667000000000001,
,Liander N.V. (NW),,Nieuwe Hoogstraat,1011HG,1011HG,AMSTERDAM,NL,ELK,KVB,28,1.0,1.0,1.0,0.68,1x25,5582,0.9643,0.9643,1
,GAS Liander,,Nieuwe Hoogstraat,1011HG,1011HG,AMSTERDAM,NL,GAS,KVB,26,1.0,1.0,1.0,0.88,G4,1041,0.0,0.9615,
,Liander N.V. (NW),,Onkelboerensteeg,1011HH,1011HH,AMSTERDAM,NL,ELK,KVB,22,1.0,1.0,1.0,0.73,1x25,1924,0.9545,0.9545,1
,GAS Liander,,Onkelboerensteeg,1011HH,1011HH,AMSTERDAM,NL,GAS,KVB,22,1.0,1.0,1.0,1.0,G4,1136,0.0,0.9545,
,Liander N.V. (NW),,Zandstraat,1011HJ,1011HJ,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.41,1x25,2279,0.5882000000000001,0.5882000000000001,1
,GAS Liander,,Zandstraat,1011HJ,1011HJ,AMSTERDAM,NL,GAS,KVB,15,1.0,1.0,1.0,0.73,G4,1467,0.0,0.6,
,Liander N.V. (NW),,Zandstraat,1011HK,1011HK,AMSTERDAM,NL,ELK,KVB,11,1.0,1.0,1.0,0.64,1x25,2593,0.8181999999999999,0.7273000000000001,1.3
,GAS Liander,,Zandstraat,1011HK,1011HK,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.9,G4,2011,0.0,0.7,
,Liander N.V. (NW),,Zandstraat,1011HL,1011HL,AMSTERDAM,NL,ELK,KVB,21,1.0,1.0,1.0,0.67,1x25,1685,0.8095,0.8095,1
,GAS Liander,,Zandstraat,1011HL,1011HL,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,1.0,G4,1123,0.0,0.8,
Liander N.V.,Liander N.V. (NW),,Zanddwarsstraat,1011HM,1011HP,AMSTERDAM,NL,ELK,KVB,27,1.0,0.963,1.0,0.59,1x25,2368,0.8889,0.8889,1.5
,GAS Liander,,Zanddwarsstraat,1011HM,1011HP,AMSTERDAM,NL,GAS,KVB,24,1.0,1.0,1.0,0.83,G4,1594,0.0,0.9582999999999999,
,Liander N.V. (NW),,Groenburgwal,1011HR,1011HR,AMSTERDAM,NL,ELK,KVB,47,1.0,1.0,1.0,0.79,1x25,3889,0.8723000000000001,0.8511,1.7
,GAS Liander,,Groenburgwal,1011HR,1011HR,AMSTERDAM,NL,GAS,KVB,42,1.0,1.0,1.0,0.9,G4,1579,0.0,0.8332999999999999,
Liander N.V.,Liander N.V. (NW),,Groenburgwal,1011HS,1011HS,AMSTERDAM,NL,ELK,KVB,44,1.0,0.9545,1.0,0.41,1x25,2315,0.75,0.75,1
,GAS Liander,,Groenburgwal,1011HS,1011HS,AMSTERDAM,NL,GAS,KVB,38,1.0,1.0,1.0,0.89,G4,1335,0.0,0.8158,
,Liander N.V. (NW),,Groenburgwal,1011HT,1011HT,AMSTERDAM,NL,ELK,KVB,24,0.9582999999999999,0.9582999999999999,1.0,0.5,1x25,2515,0.9582999999999999,0.9167000000000001,1
,GAS Liander,,Groenburgwal,1011HT,1011HT,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,0.9,G4,1616,0.0,0.95,
,Liander N.V. (NW),,Groenburgwal,1011HV,1011HV,AMSTERDAM,NL,ELK,KVB,22,1.0,1.0,1.0,0.59,1x25,2338,0.9091,0.9091,1
,GAS Liander,,Groenburgwal,1011HV,1011HV,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,0.85,G4,1420,0.0,0.9,
,Liander N.V. (NW),,Groenburgwal,1011HW,1011HW,AMSTERDAM,NL,ELK,KVB,29,1.0,0.9655,1.0,0.41,1x25,3887,0.7931,0.6897,1.6
,GAS Liander,,Groenburgwal,1011HW,1011HW,AMSTERDAM,NL,GAS,KVB,23,1.0,1.0,1.0,0.91,G4,1968,0.0,0.7826000000000001,
,Liander N.V. (NW),,Groenburgwal,1011HX,1011HX,AMSTERDAM,NL,ELK,KVB,13,1.0,0.9231,1.0,0.54,1x25,1838,0.8462000000000001,0.8462000000000001,1
,GAS Liander,,Groenburgwal,1011HX,1011HX,AMSTERDAM,NL,GAS,KVB,11,1.0,1.0,1.0,0.91,G4,1486,0.0,0.9091,
,Liander N.V. (NW),,Verversstraat,1011HZ,1011HZ,AMSTERDAM,NL,ELK,KVB,42,1.0,1.0,1.0,0.71,1x25,3522,0.9762000000000001,0.9762000000000001,1
,GAS Liander,,Verversstraat,1011HZ,1011HZ,AMSTERDAM,NL,GAS,KVB,38,1.0,1.0,1.0,0.87,G4,1418,0.0,0.9737,
Liander N.V.,Liander N.V. (NW),,Verversstraat,1011JA,1011JA,AMSTERDAM,NL,ELK,KVB,24,1.0,0.9582999999999999,1.0,0.5,1x25,2232,0.7917000000000001,0.7917000000000001,1
Liander N.V.,GAS Liander,,Verversstraat,1011JA,1011JA,AMSTERDAM,NL,GAS,KVB,19,1.0,0.8946999999999999,1.0,0.79,G4,1732,0.0,0.8421,
,Liander N.V. (NW),,Zwanenburgwal,1011JB,1011JB,AMSTERDAM,NL,ELK,KVB,39,1.0,1.0,1.0,0.69,1x25,2185,0.7436,0.7692,1
,GAS Liander,,Zwanenburgwal,1011JB,1011JB,AMSTERDAM,NL,GAS,KVB,36,1.0,0.9722,1.0,0.89,G4,1076,0.0,0.75,
,Liander N.V. (NW),,Zwanenburgwal,1011JC,1011JG,AMSTERDAM,NL,ELK,KVB,23,1.0,0.9129999999999999,1.0,0.48,1x35,1695,0.7826000000000001,0.7391,1
Liander N.V.,GAS Liander,,Zwanenburgwal,1011JC,1011JH,AMSTERDAM,NL,GAS,KVB,92,1.0,0.9457,1.0,0.95,G4,1495,0.0,0.7609,
Liander N.V.,Liander N.V. (NW),,Zwanenburgwal,1011JH,1011JH,AMSTERDAM,NL,ELK,KVB,97,1.0,0.8556999999999999,1.0,0.4,1x35,3668,0.6701,0.6495000000000001,1.2
Liander N.V.,Liander N.V. (NW),,Staalstraat,1011JJ,1011JJ,AMSTERDAM,NL,ELK,KVB,12,1.0,0.8332999999999999,1.0,0.42,1x25,5710,0.25,0.0833,1.2
,GAS Liander,,Staalstraat,1011JJ,1011JJ,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.8,G4,2572,0.0,0.1,
Liander N.V.,Liander N.V. (NW),,Staalstraat,1011JK,1011JK,AMSTERDAM,NL,ELK,KVB,12,0.8332999999999999,0.8332999999999999,1.0,0.42,1x35,7001,0.4167,0.4167,1
Liander N.V.,GAS Liander,,Staalstraat,1011JK,1011JK,AMSTERDAM,NL,GAS,KVB,12,1.0,0.8332999999999999,1.0,0.92,G4,914,0.0,0.4167,
,Liander N.V. (NW),,Staalstraat,1011JL,1011JL,AMSTERDAM,NL,ELK,KVB,30,1.0,1.0,1.0,0.5,1x25,6862,0.6,0.5333,1.2
,GAS Liander,,Staalstraat,1011JL,1011JL,AMSTERDAM,NL,GAS,KVB,27,1.0,0.963,1.0,0.96,G4,1154,0.0,0.4815,
Liander N.V.,Liander N.V. (NW),,Staalstraat,1011JM,1011JM,AMSTERDAM,NL,ELK,KVB,14,0.9286,0.7143,1.0,0.5,1x25,4949,0.2857,0.2143,1.3
Liander N.V.,GAS Liander,,Staalstraat,1011JM,1011JM,AMSTERDAM,NL,GAS,KVB,14,1.0,0.7143,1.0,0.86,G4,1706,0.0,0.2143,
,Liander N.V. (NW),,Staalkade,1011JN,1011JN,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.44,1x25,2801,0.8889,0.8889,1
,GAS Liander,,Staalkade,1011JN,1011JN,AMSTERDAM,NL,GAS,KVB,16,1.0,1.0,1.0,0.81,G4,1614,0.0,0.9375,
,Liander N.V. (NW),,Nieuwmarkt,1011JP,1011JP,AMSTERDAM,NL,ELK,KVB,14,1.0,0.9286,1.0,0.43,3x25,8853,0.8571,0.9286,
,GAS Liander,,Nieuwmarkt,1011JP,1011JP,AMSTERDAM,NL,GAS,KVB,11,1.0,1.0,1.0,0.91,G4,2146,0.0,1.0,
,Liander N.V. (NW),,Nieuwmarkt,1011JR,1011JR,AMSTERDAM,NL,ELK,KVB,18,1.0,0.7222,1.0,0.61,1x25,11195,0.9444,0.7222,
,GAS Liander,,Nieuwmarkt,1011JR,1011JR,AMSTERDAM,NL,GAS,KVB,16,1.0,0.75,1.0,1.0,G4,1852,0.0,0.75,
Liander N.V.,Liander N.V. (NW),,Nieuwmarkt,1011JS,1011JT,AMSTERDAM,NL,ELK,KVB,28,1.0,0.8571,1.0,0.32,1x25,19389,0.35710000000000003,0.3214,1.1
,GAS Liander,,Nieuwmarkt,1011JS,1011JT,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,0.75,G4,2801,0.0,0.35,
Liander N.V.,Liander N.V. (NW),,Kloveniersburgwal,1011JV,1011JV,AMSTERDAM,NL,ELK,KVB,20,1.0,0.95,1.0,0.35,1x35,4476,0.2,0.15,1.1
Liander N.V.,GAS Liander,,Kloveniersburgwal,1011JV,1011JV,AMSTERDAM,NL,GAS,KVB,17,1.0,0.9412,1.0,0.76,G4,2051,0.0,0.0,
,Liander N.V. (NW),,Kloveniersburgwal,1011JW,1011JW,AMSTERDAM,NL,ELK,KVB,20,1.0,0.7,1.0,0.7,3x25,4048,0.7,0.45,1.4
,GAS Liander,,Kloveniersburgwal,1011JW,1011JW,AMSTERDAM,NL,GAS,KVB,16,1.0,0.75,1.0,0.75,G4,1640,0.0,0.5,
Liander N.V.,Liander N.V. (NW),,Kloveniersburgwal,1011JX,1011JX,AMSTERDAM,NL,ELK,KVB,17,1.0,0.5882000000000001,1.0,0.59,1x25,3056,0.4118,0.1176,1.4
,GAS Liander,,Kloveniersburgwal,1011JX,1011JX,AMSTERDAM,NL,GAS,KVB,12,1.0,0.9167000000000001,1.0,0.75,G4,2694,0.0,0.16670000000000001,
,Liander N.V. (NW),,Kloveniersburgwal,1011JZ,1011JZ,AMSTERDAM,NL,ELK,KVB,19,1.0,0.9473999999999999,1.0,0.74,1x25,6734,0.21050000000000002,0.15789999999999998,1.1
,GAS Liander,,Kloveniersburgwal,1011JZ,1011JZ,AMSTERDAM,NL,GAS,KVB,14,1.0,1.0,1.0,0.86,G4,2094,0.0,0.1429,
,Liander N.V. (NW),,Kloveniersburgwal,1011KA,1011KA,AMSTERDAM,NL,ELK,KVB,39,1.0,0.8462000000000001,1.0,0.67,1x25,3581,0.48719999999999997,0.3333,1.1
,GAS Liander,,Kloveniersburgwal,1011KA,1011KA,AMSTERDAM,NL,GAS,KVB,30,1.0,1.0,1.0,0.97,G4,1636,0.0,0.3667,
,Liander N.V. (NW),,Kloveniersburgwal,1011KB,1011KB,AMSTERDAM,NL,ELK,KVB,27,1.0,0.963,1.0,0.59,3x25,5999,0.8889,0.8889,1
,GAS Liander,,Kloveniersburgwal,1011KB,1011KB,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.81,G4,3031,0.0,0.9048,
Liander N.V.,Liander N.V. (NW),,Kloveniersburgwal,1011KC,1011KC,AMSTERDAM,NL,ELK,KVB,30,1.0,0.9333,1.0,0.47,1x25,3531,0.8,0.8,1
,GAS Liander,,Kloveniersburgwal,1011KC,1011KC,AMSTERDAM,NL,GAS,KVB,24,1.0,1.0,1.0,0.88,G4,2095,0.0,0.8332999999999999,
,Liander N.V. (NW),,Kloveniersburgwal,1011KD,1011KD,AMSTERDAM,NL,ELK,KVB,23,1.0,0.7391,1.0,0.43,1x35,8422,0.9129999999999999,0.6522,2
,GAS Liander,,Kloveniersburgwal,1011KD,1011KD,AMSTERDAM,NL,GAS,KVB,20,1.0,0.75,1.0,0.9,G4,2157,0.0,0.65,
Liander N.V.,Liander N.V. (NW),,Kloveniersburgwal,1011KE,1011KE,AMSTERDAM,NL,ELK,KVB,11,1.0,0.6364,1.0,0.55,3x25,9227,0.4545,0.3636,1
,GAS Liander,,Kloveniersburgwal,1011KE,1011KH,AMSTERDAM,NL,GAS,KVB,23,1.0,1.0,1.0,0.7,G4,3528,0.0,0.7391,
,Liander N.V. (NW),,Raamgracht,1011KH,1011KH,AMSTERDAM,NL,ELK,KVB,21,1.0,0.9048,1.0,0.48,1x25,2820,0.7143,0.7143,1
Liander N.V.,Liander N.V. (NW),,Raamgracht,1011KJ,1011KJ,AMSTERDAM,NL,ELK,KVB,38,0.9737,0.9473999999999999,1.0,0.58,1x25,2048,0.5789,0.5789,1
Liander N.V.,GAS Liander,,Raamgracht,1011KJ,1011KJ,AMSTERDAM,NL,GAS,KVB,33,1.0,0.9697,1.0,0.94,G4,1174,0.0,0.5758,
,Liander N.V. (NW),,Raamgracht,1011KK,1011KK,AMSTERDAM,NL,ELK,KVB,43,1.0,0.8837,1.0,0.49,1x25,4445,0.44189999999999996,0.2791,1.2
,GAS Liander,,Raamgracht,1011KK,1011KK,AMSTERDAM,NL,GAS,KVB,35,1.0,0.9429000000000001,1.0,0.97,G4,1757,0.0,0.2571,
,Liander N.V. (NW),,Raamgracht AB,1011KL,1011KM,AMSTERDAM,NL,ELK,KVB,16,1.0,0.875,1.0,0.38,3x25,4638,0.6875,0.625,1
,GAS Liander,,Raamgracht AB,1011KL,1011KM,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.85,G4,2119,0.0,0.6154,
,Liander N.V. (NW),,'s-Gravelandse Veer,1011KN,1011KN,AMSTERDAM,NL,ELK,KVB,22,0.9545,0.9545,1.0,0.55,1x25,2234,0.6364,0.6818000000000001,1
,GAS Liander,,'s-Gravelandse Veer,1011KN,1011KN,AMSTERDAM,NL,GAS,KVB,21,1.0,0.9523999999999999,1.0,0.9,G4,1302,0.0,0.6667000000000001,
Liander N.V.,Liander N.V. (NW),,Oudeschans,1011KP,1011KP,AMSTERDAM,NL,ELK,KVB,33,1.0,0.7273000000000001,1.0,0.48,3x25,2789,0.24239999999999998,0.24239999999999998,1
Liander N.V.,GAS Liander,,Oudeschans,1011KP,1011KP,AMSTERDAM,NL,GAS,KVB,27,1.0,0.7778,1.0,0.74,G4,1284,0.0,0.2593,
Liander N.V.,Liander N.V. (NW),,Oudeschans,1011KR,1011KR,AMSTERDAM,NL,ELK,KVB,24,1.0,0.8332999999999999,1.0,0.5,1x25,2258,0.5417000000000001,0.5417000000000001,1
Liander N.V.,GAS Liander,,Oudeschans,1011KR,1011KR,AMSTERDAM,NL,GAS,KVB,20,1.0,0.85,1.0,0.7,G4,1289,0.0,0.55,
,Liander N.V. (NW),,Oudeschans,1011KS,1011KS,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.44,3x25,2643,0.5625,0.5625,1
,GAS Liander,,Oudeschans,1011KS,1011KS,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,1.0,G4,1703,0.0,0.5385,
,Liander N.V. (NW),,Oudeschans,1011KT,1011KT,AMSTERDAM,NL,ELK,KVB,29,1.0,1.0,1.0,0.62,1x25,2854,0.8621,0.8621,1
,GAS Liander,,Oudeschans,1011KT,1011KT,AMSTERDAM,NL,GAS,KVB,27,1.0,0.963,1.0,0.96,G4,1884,0.0,0.8148000000000001,
,Liander N.V. (NW),,Oudeschans,1011KV,1011KW,AMSTERDAM,NL,ELK,KVB,92,0.9891,0.9673999999999999,1.0,0.35,1x35,2356,0.3261,0.3152,1
,GAS Liander,,Oudeschans,1011KV,1011KW,AMSTERDAM,NL,GAS,KVB,87,1.0,0.9884999999999999,1.0,0.98,G4,1052,0.0,0.3103,
Liander N.V.,Liander N.V. (NW),,Oudeschans,1011KX,1011KZ,AMSTERDAM,NL,ELK,KVB,44,1.0,0.8409,1.0,0.43,1x25,3707,0.3864,0.34090000000000004,1
,GAS Liander,,Oudeschans,1011KX,1011KZ,AMSTERDAM,NL,GAS,KVB,34,1.0,0.9118,1.0,0.85,G4,1767,0.0,0.3824,
,Liander N.V. (NW),,Oudeschans,1011LA,1011LA,AMSTERDAM,NL,ELK,KVB,12,1.0,0.9167000000000001,1.0,0.5,1x35,1943,0.4167,0.4167,1
Liander N.V.,GAS Liander,,Oudeschans,1011LA,1011LA,AMSTERDAM,NL,GAS,KVB,11,1.0,0.9091,1.0,0.64,G4,1398,0.0,0.4545,
,Liander N.V. (NW),,Oudeschans,1011LB,1011LB,AMSTERDAM,NL,ELK,KVB,29,1.0,0.9655,1.0,0.52,1x25,3209,0.7931,0.7241,1.2
,GAS Liander,,Oudeschans,1011LB,1011LB,AMSTERDAM,NL,GAS,KVB,26,1.0,1.0,1.0,1.0,G4,1234,0.0,0.7692,
,Liander N.V. (NW),,Oudeschans,1011LC,1011LC,AMSTERDAM,NL,ELK,KVB,14,1.0,1.0,1.0,0.57,1x35,3158,0.8571,0.8571,1
,GAS Liander,,Oudeschans,1011LC,1011LC,AMSTERDAM,NL,GAS,KVB,14,1.0,0.9286,1.0,0.93,G4,1767,0.0,0.7857,
,Liander N.V. (NW),,Oudeschans,1011LD,1011LD,AMSTERDAM,NL,ELK,KVB,50,0.98,1.0,1.0,0.52,1x25,2797,0.72,0.7,1.1
,GAS Liander,,Oudeschans,1011LD,1011LD,AMSTERDAM,NL,GAS,KVB,41,1.0,1.0,1.0,0.98,G4,1411,0.0,0.7073,
Liander N.V.,Liander N.V. (NW),,Oudeschans,1011LE,1011LE,AMSTERDAM,NL,ELK,KVB,44,1.0,0.9545,1.0,0.5,1x25,2337,0.3182,0.2955,1.1
,GAS Liander,,Oudeschans,1011LE,1011LE,AMSTERDAM,NL,GAS,KVB,38,1.0,1.0,1.0,0.97,G4,1339,0.0,0.2895,
Liander N.V.,Liander N.V. (NW),,Oudeschans AB,1011LG,1011LG,AMSTERDAM,NL,ELK,KVB,10,1.0,0.8,1.0,0.5,1x35,2818,0.0,0.0,1
,GAS Liander,,Oudeschans AB,1011LG,1011LH,AMSTERDAM,NL,GAS,KVB,22,1.0,1.0,1.0,1.0,G4,1216,0.0,0.2273,
,Liander N.V. (NW),,Oostersekade,1011LH,1011LH,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.65,1x25,2268,0.3,0.25,1.4
,Liander N.V. (NW),,Nieuwe Batavierstraat,1011LJ,1011LJ,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2484,0.25,0.25,1
,GAS Liander,,Nieuwe Batavierstraat,1011LJ,1011LJ,AMSTERDAM,NL,GAS,KVB,15,1.0,1.0,1.0,0.93,G4,872,0.0,0.2667,
,Liander N.V. (NW),,Nieuwe Batavierstraat,1011LK,1011LL,AMSTERDAM,NL,ELK,KVB,32,1.0,1.0,1.0,0.59,1x35,2669,0.1563,0.0313,1.1
,GAS Liander,,Nieuwe Batavierstraat,1011LK,1011LL,AMSTERDAM,NL,GAS,KVB,30,1.0,0.9667,1.0,0.9,G4,1675,0.0,0.0333,
,Liander N.V. (NW),,Nieuwe Uilenburgerstraat,1011LM,1011LM,AMSTERDAM,NL,ELK,KVB,122,1.0,0.9836,1.0,0.45,1x25,3221,0.5820000000000001,0.541,1.1
,GAS Liander,,Nieuwe Uilenburgerstraat,1011LM,1011LM,AMSTERDAM,NL,GAS,KVB,115,1.0,1.0,1.0,0.97,G4,1021,0.0,0.5565,
,Liander N.V. (NW),,Nieuwe Uilenburgerstraat,1011LN,1011LP,AMSTERDAM,NL,ELK,KVB,17,1.0,0.8824,1.0,0.59,1x25,2081,0.5294,0.4706,1.3
