volgnr,lat,lon,label
1930,52.353342,4.937107,4
1931,52.344249,4.796423,4
1932,52.381547,4.87562,4
1933,52.361834,4.929886,4
1934,52.343655,4.82399,4
1935,52.326723,4.980107,4
1936,52.353502,4.860369,4
1937,52.347066,4.924667,4
1938,52.352811,5.000622,37
1939,52.300966,4.993625,4
1940,52.391039,4.926397,4
1941,52.328704,4.858125,4
1942,52.338684,4.898724,4
1943,52.33971,4.899035,4
1944,52.353444,4.777146,4
1945,52.346236,4.78244,4
1946,52.352788,4.771783,4
1947,52.342556,4.925198,4
1948,52.361299,4.824354,4
1949,52.344274,4.801485,4
1950,52.30585,5.014475,4
1951,52.365768,4.851914,4
1952,52.357486,4.987605,4
1953,52.395222,4.763981,6
1954,52.365009,4.835391,11
1955,52.374589,4.946818,4
1956,52.354594,4.820358,4
1957,52.354466,4.780024,4
1958,52.305744,5.006529,4
1959,52.362361,4.851749,4
1960,52.383141,4.870035,4
1961,52.349588,4.851375,4
1962,52.347549,4.906141,4
1963,52.349497,4.82032,4
1964,52.393968,4.851295,151
1965,52.406529,4.966281,4
1966,52.351827,4.778988,4
1967,52.381513,4.798424,4
1968,52.349012,4.939968,4
1969,52.353982,4.942296,4
1970,52.422874,4.899693,4
1971,52.382829,4.856437,4
1972,52.397257,4.937763,110
1973,52.299493,4.970285,4
1974,52.351305,5.007328,4
1975,52.319913,4.980653,4
1976,52.343161,4.790993,4
1977,52.349458,4.900381,4
1978,52.381418,4.830884,4
1979,52.388575,4.888274,4
1980,52.351278,4.847421,4
1981,52.383563,4.836174,4
1982,52.362208,4.935798,4
1983,52.348296,4.784511,4
1984,52.328564,4.979562,4
1985,52.353366,4.779422,4
1986,52.344878,4.826073,4
1987,52.347056,4.808053,4
1988,52.353456,4.994584,4
1989,52.410627,4.89392,4
1990,52.349517,4.807713,4
1991,52.409506,4.890229,4
1992,52.343206,4.807296,4
1993,52.358668,4.94338,4
1994,52.373163,4.845481,22
1995,52.321842,4.961891,4
1996,52.354043,4.927691,4
1997,52.38318,4.836884,4
1998,52.344473,4.805372,4
1999,52.346085,4.893242,4
2000,52.29803,4.994692,4
2001,52.351383,4.860908,4
2002,52.356626,4.999238,4
2003,52.353255,4.942758,4
2004,52.347,4.815025,4
2005,52.331921,4.859994,4
2006,52.383884,4.831632,4
2007,52.32546,4.98383,4
2008,52.353547,4.936782,4
2009,52.34966,4.935618,4
2010,52.350037,5.004286,1
2011,52.365737,4.835368,11
2012,52.352,4.994509,4
2013,52.364508,4.830127,4
2014,52.352151,4.901732,6
2015,52.341893,4.869282,4
2016,52.348137,4.792203,4
2017,52.35366,4.87393,4
2018,52.41717,4.891701,4
2019,52.377241,4.850997,4
2020,52.347697,4.874908,4
2021,52.37788,4.794507,4
2022,52.343445,4.948814,4
2023,52.378277,4.839794,49
2024,52.362002,4.82662,4
2025,52.352548,4.784703,4
2026,52.35326,5.000603,12
2027,52.383467,4.829008,4
2028,52.324582,4.879443,4
2029,52.405921,4.910034,9
2030,52.299511,4.994165,4
2031,52.351312,4.769705,4
2032,52.32369,4.891569,4
2033,52.380954,4.849249,4
2034,52.339197,4.898938,4
2035,52.36772,4.830733,4
2036,52.352193,4.863027,4
2037,52.346404,4.930235,4
2038,52.399794,4.948052,4
2039,52.420267,4.895136,4
2040,52.306922,4.961828,4
2041,52.355564,4.990602,4
2042,52.35312,4.855251,4
2043,52.343481,4.948755,4
2044,52.316343,4.985584,4
2045,52.348548,4.880505,4
2046,52.403633,4.92008,36
2047,52.322082,4.966127,4
2048,52.373716,4.948795,4
2049,52.374042,4.822063,4
2050,52.371393,4.940595,4
2051,52.300863,4.992394,4
2052,52.383116,4.806437,4
2053,52.289095,4.970631,4
2054,52.353385,4.866462,4
2055,52.341852,4.836251,7
2056,52.301096,4.995046,4
2057,52.363301,4.944449,4
2058,52.345042,4.867924,4
2059,52.382747,4.788244,4
2060,52.349315,4.774678,4
2061,52.375244,4.872784,4
2062,52.352927,4.939004,4
2063,52.370172,4.779148,4
2064,52.339378,4.894931,4
2065,52.3499,4.90748,4
2066,52.350271,4.935626,4
2067,52.360573,4.824759,4
2068,52.407362,4.929049,4
2069,52.31658,4.991683,4
2070,52.36297,4.824024,4
2071,52.352301,4.831601,4
2072,52.346744,4.819621,4
2073,52.343813,4.80651,4
2074,52.374677,4.821409,4
2075,52.406593,4.914112,4
2076,52.383547,4.836556,4
2077,52.381424,4.849757,4
2078,52.354501,4.989936,4
2079,52.356609,4.908582,4
2080,52.407971,4.901356,4
2081,52.320509,4.989492,4
2082,52.381022,4.868546,4
2083,52.389744,4.775149,20
2084,52.352056,4.934463,4
2085,52.401697,4.91005,1
2086,52.383687,4.829842,4
2087,52.289509,4.973324,4
2088,52.380723,4.849795,4
2089,52.298543,4.997472,4
2090,52.35106,4.807135,4
2091,52.405841,4.914811,4
2092,52.344714,4.790547,4
2093,52.350594,4.841324,22
2094,52.350209,4.935729,4
2095,52.292261,4.992177,4
2096,52.371081,4.836388,22
2097,52.324684,4.861547,4
2098,52.365816,4.951324,67
2099,52.344042,4.792772,4
2100,52.303017,4.967964,4
2101,52.406577,4.909968,16
2102,52.35206,4.999102,4
2103,52.323399,4.942895,4
2104,52.293869,4.965998,4
2105,52.350725,4.99744,4
2106,52.39055,4.95399,4
2107,52.320621,4.962401,4
2108,52.347833,4.923338,4
2109,52.363284,4.985057,4
2110,52.382202,4.799766,4
2111,52.36054,4.825229,4
2112,52.35805,4.918108,4
2113,52.328745,4.979942,4
2114,52.349255,4.820309,4
2115,52.352247,4.803611,4
2116,52.420664,4.904186,4
2117,52.351472,4.881264,4
2118,52.380595,4.849268,4
2119,52.343995,4.808665,4
2120,52.31763,4.952779,4
2121,52.342757,4.805482,4
2122,52.373589,4.948737,4
2123,52.369116,4.944406,13
2124,52.422806,4.892005,4
2125,52.394831,4.947279,4
2126,52.349406,4.790689,4
2127,52.350305,4.877462,4
2128,52.381462,4.913616,17
2129,52.411412,4.888091,4
2130,52.298029,4.994369,4
2131,52.343934,4.807272,4
2132,52.346173,4.785787,4
2133,52.351576,4.770376,4
2134,52.361792,4.935201,4
2135,52.303306,5.019833,4
2136,52.353787,4.991205,4
2137,52.354194,4.878929,4
2138,52.383238,4.796536,4
2139,52.32488,4.863231,4
2140,52.332857,4.915689,4
2141,52.407417,4.910973,15
2142,52.417058,4.897317,4
2143,52.356169,4.991389,4
2144,52.321742,4.97939,4
2145,52.303722,4.969175,4
2146,52.370722,4.94138,4
2147,52.382302,4.825909,4
2148,52.391309,4.933416,8
2149,52.382201,4.799605,4
2150,52.361825,4.976526,4
2151,52.342568,4.907985,4
2152,52.301105,4.995134,4
2153,52.353175,4.787703,4
2154,52.347018,4.78061,4
2155,52.326655,4.983745,4
2156,52.379846,4.819801,24
2157,52.395635,4.763887,9
2158,52.35888,4.939825,4
2159,52.327098,4.979194,4
2160,52.355438,4.935251,4
2161,52.390455,4.886549,4
2162,52.422826,4.892373,4
2163,52.394067,4.930861,4
2164,52.34679,4.930187,4
2165,52.316777,4.991549,4
2166,52.406516,4.910424,8
2167,52.372396,4.810513,4
2168,52.407669,4.911279,15
2169,52.402028,4.90749,4
2170,52.357667,4.783914,4
2171,52.353797,4.941109,4
2172,52.353466,4.810156,4
2173,52.348619,4.876101,4
2174,52.367581,4.83558,11
2175,52.299057,4.968984,4
2176,52.365801,4.949842,4
2177,52.360627,4.824758,4
2178,52.374819,4.948167,18
2179,52.390101,4.954083,4
2180,52.35115,4.939844,4
2181,52.34238,4.805619,4
2182,52.318046,4.989499,4
2183,52.348183,4.792261,4
2184,52.364859,4.832046,4
2185,52.335716,4.887371,39
2186,52.372406,4.855123,4
2187,52.351648,4.787988,4
2188,52.349077,4.780787,4
2189,52.318074,4.989631,4
2190,52.394979,4.763882,5
2191,52.37675,4.851781,4
2192,52.383538,4.832561,4
2193,52.372787,4.940816,4
2194,52.351924,4.780455,4
2195,52.422622,4.888715,4
2196,52.346498,4.782686,4
2197,52.344006,4.825996,4
2198,52.364845,4.831048,4
2199,52.343472,4.823405,4
2200,52.419962,4.901739,4
2201,52.384058,4.929319,206
2202,52.346117,4.946983,6
2203,52.383002,4.869214,4
2204,52.346365,4.783055,4
2205,52.327148,4.978064,4
2206,52.359437,4.923628,4
2207,52.361608,4.981182,4
2208,52.343451,4.947934,24
2209,52.328275,4.981853,4
2210,52.307826,4.963095,4
2211,52.35928,4.991919,4
2212,52.346743,4.819357,4
2213,52.3016,4.976613,8
2214,52.380229,4.857834,6
2215,52.342709,4.803003,4
2216,52.307115,5.010858,4
2217,52.364284,4.828236,4
2218,52.325237,4.984477,4
2219,52.374639,4.819074,4
2220,52.387868,4.863942,2
2221,52.377333,4.851451,4
2222,52.371862,4.852002,4
2223,52.409791,4.902571,4
2224,52.350572,4.913608,4
2225,52.355699,4.820388,2
2226,52.368099,4.832989,4
2227,52.346007,4.783177,4
2228,52.327486,4.98233,4
2229,52.346562,4.793589,4
2230,52.416451,4.885418,4
2231,52.3427,4.909333,4
2232,52.330509,4.857796,4
2233,52.408049,4.911701,4
2234,52.331102,4.863715,4
2235,52.365378,4.835372,11
2236,52.331154,4.865343,4
2237,52.389784,4.906829,4
2238,52.344098,4.787884,4
2239,52.422801,4.890653,4
2240,52.374024,4.849098,4
2241,52.341405,4.909347,4
2242,52.343774,4.873838,4
2243,52.38006,4.810031,4
2244,52.347954,4.899737,4
2245,52.395394,4.764067,4
2246,52.303334,4.968782,4
2247,52.307242,5.013994,4
2248,52.361704,4.826272,4
2249,52.295653,4.993349,4
2250,52.352324,4.922674,4
2251,52.32798,4.982208,4
2252,52.296959,4.980863,4
2253,52.380745,4.858621,6
2254,52.352785,4.854844,4
2255,52.360671,4.980544,4
2256,52.37381,4.942685,4
2257,52.310827,4.975589,4
2258,52.324294,4.879329,4
2259,52.355134,4.88432,4
2260,52.356173,4.998171,4
2261,52.349486,4.814185,4
2262,52.351221,4.905117,4
2263,52.298818,4.999288,4
2264,52.383267,4.832315,4
2265,52.359391,4.825581,4
2266,52.32447,4.965401,4
2267,52.342622,4.907969,4
2268,52.41067,4.960642,4
2269,52.323209,4.87365,4
2270,52.40272,4.905175,1
2271,52.343449,4.824183,4
2272,52.394981,4.764264,6
2273,52.316258,4.961284,4
2274,52.377295,4.850967,4
2275,52.381049,4.858368,3
2276,52.378558,4.791781,4
2277,52.415307,4.882565,4
2278,52.383333,4.916328,4
2279,52.351826,4.998825,4
2280,52.34749,4.909223,4
2281,52.360508,4.98015,4
2282,52.356066,4.998362,4
2283,52.363037,4.931811,13
2284,52.354629,4.877647,6
2285,52.347351,4.789543,4
2286,52.325067,4.86075,4
2287,52.382864,4.802695,70
2288,52.317425,4.955905,4
2289,52.349941,4.91765,20
2290,52.360687,4.824053,4
2291,52.388888,4.956504,4
2292,52.410121,4.888914,4
2293,52.341995,4.867916,7
2294,52.346536,4.793663,4
2295,52.381307,4.849758,4
2296,52.417684,4.881509,4
2297,52.402884,4.905688,4
2298,52.380448,4.875001,4
2299,52.351611,5.007516,7
2300,52.300811,4.990518,4
2301,52.341946,4.909606,4
2302,52.418342,4.883971,4
2303,52.394217,4.909381,1
2304,52.368963,4.862829,4
2305,52.395223,4.764172,5
2306,52.342852,4.909273,4
2307,52.361232,4.943956,4
2308,52.39498,4.764073,5
2309,52.343477,4.826223,4
2310,52.346483,4.793796,4
2311,52.35017,5.009436,4
2312,52.300959,4.994343,4
2313,52.321161,4.982915,4
2314,52.351567,4.804193,4
2315,52.405666,4.909287,4
2316,52.371012,4.854787,4
2317,52.351667,4.806217,4
2318,52.350236,4.778981,4
2319,52.331117,4.86103,4
2320,52.317721,4.953072,4
2321,52.342574,4.823402,4
2322,52.347785,4.815646,4
2323,52.34674,4.818888,4
2324,52.306195,5.018343,46
2325,52.406329,4.910838,11
2326,52.3699,4.867575,4
2327,52.344861,4.949901,4
2328,52.364053,4.941197,4
2329,52.397751,4.932792,4
2330,52.342752,4.808226,4
2331,52.368353,4.831679,4
2332,52.348596,4.934616,4
2333,52.296634,4.980543,4
2334,52.321142,4.944898,4
2335,52.360337,4.993319,4
2336,52.352732,4.846948,4
2337,52.381664,4.875648,4
2338,52.40179,4.919791,4
2339,52.303144,4.9683,4
2340,52.345732,4.886275,4
2341,52.315918,4.969075,4
2342,52.38923,4.956647,4
2343,52.370454,4.934731,12
2344,52.346481,4.782789,4
2345,52.353095,4.779132,4
2346,52.30826,4.961405,4
2347,52.360301,4.993378,4
2348,52.339692,4.926034,7
2349,52.407543,4.911133,13
2350,52.396152,4.93773,4
2351,52.338944,4.89853,4
2352,52.291993,4.979486,4
2353,52.355151,4.940185,4
2354,52.34956,4.869413,4
2355,52.360999,4.976769,4
2356,52.319896,4.963112,4
2357,52.374835,4.931118,11
2358,52.343393,4.790682,4
2359,52.353884,4.873604,4
2360,52.326772,4.98106,4
2361,52.40807,4.855357,18
2362,52.346699,4.881142,4
2363,52.34422,4.814459,4
2364,52.395221,4.76379,5
2365,52.402603,4.920973,4
2366,52.349554,4.807874,4
2367,52.330939,4.871698,41
2368,52.406427,4.910631,9
2369,52.362401,4.858693,4
2370,52.316796,4.960707,4
2371,52.346669,4.789845,4
2372,52.354179,4.851099,4
2373,52.356061,4.76704,11
2374,52.344772,4.809506,4
2375,52.342,4.90959,4
2376,52.395465,4.763978,6
2377,52.355818,4.991304,4
2378,52.381847,4.856023,4
2379,52.361832,4.856057,4
2380,52.356672,4.935972,4
2381,52.3762,4.857324,4
2382,52.419976,4.900857,4
2383,52.345031,4.805511,4
2384,52.372423,4.951818,4
2385,52.347241,5.009578,4
2386,52.358518,4.994979,4
2387,52.387089,4.948692,4
2388,52.35433,4.812376,4
2389,52.354859,4.883046,4
2390,52.290382,4.973624,4
2391,52.353473,4.878394,4
2392,52.317588,4.966038,4
2393,52.354767,4.994,4
2394,52.347515,4.80269,4
2395,52.303486,4.968502,4
2396,52.406981,4.912168,68
2397,52.366306,4.785999,4
2398,52.363857,4.941698,4
2399,52.352073,4.770912,4
2400,52.388488,4.886659,4
2401,52.352574,4.817155,4
2402,52.362661,4.823367,4
2403,52.374306,4.83416,4
2404,52.393819,4.931613,4
2405,52.35369,4.93656,4
2406,52.295664,4.970335,4
2407,52.334072,4.885497,72
2408,52.362947,4.872486,4
2409,52.347563,4.785181,4
2410,52.358031,4.918035,4
2411,52.350325,4.935537,4
2412,52.317186,4.951918,4
2413,52.347461,4.924677,4
2414,52.326442,4.864841,4
2415,52.299751,4.990513,4
2416,52.319182,4.990428,4
2417,52.346218,4.886358,4
2418,52.424086,4.890712,4
2419,52.380839,4.798448,4
2420,52.323556,4.874849,4
2421,52.353518,4.936151,4
2422,52.420203,4.894886,4
2423,52.376912,4.851691,4
2424,52.419526,4.90289,4
2425,52.368288,4.833031,4
2426,52.373399,4.943394,4
2427,52.297757,4.996395,4
2428,52.303234,4.968578,4
2429,52.350734,4.774336,4
2430,52.389152,4.957382,4
2431,52.406024,4.911003,15
2432,52.304975,4.967682,4
2433,52.382517,4.837245,4
2434,52.390759,4.954517,4
2435,52.30045,4.96922,56
2436,52.382664,4.804137,4
2437,52.38893,4.955872,4
2438,52.327416,4.977739,4
2439,52.369403,4.83312,4
2440,52.386131,4.901301,10
2441,52.346345,4.950224,4
2442,52.347032,4.819706,4
2443,52.345044,4.793742,4
2444,52.352938,4.995557,4
2445,52.348449,4.813538,4
2446,52.342804,4.809576,4
2447,52.349024,4.78092,4
2448,52.38154,4.849741,4
2449,52.319881,4.989952,4
2450,52.372745,4.862417,4
2451,52.299244,4.992247,4
2452,52.353546,4.994407,4
2453,52.39515,4.763982,7
2454,52.35238,4.823512,4
2455,52.382226,4.800985,4
2456,52.408713,4.932077,4
2457,52.380573,4.858359,6
2458,52.353679,4.874032,4
2459,52.3128,4.977199,4
2460,52.409477,4.802844,1
2461,52.303735,4.967914,4
2462,52.327995,4.978658,4
2463,52.348873,4.78305,4
2464,52.356836,4.994627,4
2465,52.348871,4.815177,4
2466,52.32262,4.943622,4
2467,52.395465,4.76389,5
2468,52.381073,4.849776,4
2469,52.329493,4.857749,4
2470,52.325766,4.984091,4
2471,52.347838,4.784502,4
2472,52.297856,4.980532,4
2473,52.351684,4.904056,4
2474,52.351713,4.806422,4
2475,52.359264,4.913882,4
2476,52.364018,4.941447,4
2477,52.383251,4.856256,4
2478,52.356743,4.993821,4
2479,52.348047,4.792116,4
2480,52.351072,4.773773,4
2481,52.377835,4.849272,15
2482,52.317314,4.99106,4
2483,52.346954,4.809258,4
2484,52.401126,4.948465,4
2485,52.350246,4.813295,4
2486,52.362444,4.931935,4
2487,52.381625,4.868716,4
2488,52.373119,4.943088,4
2489,52.324884,4.983688,4
2490,52.400014,4.946772,4
2491,52.347907,4.86952,4
2492,52.361764,4.944552,4
2493,52.328278,4.980107,4
2494,52.3657,4.934823,4
2495,52.344168,4.805449,4
2496,52.35107,4.807208,4
2497,52.370504,4.859903,4
2498,52.389456,4.916748,4
2499,52.38084,4.849779,4
2500,52.410975,4.895459,4
2501,52.369475,4.862764,4
2502,52.361844,4.930018,4
2503,52.363372,4.840917,4
2504,52.365736,4.836997,4
2505,52.383637,4.864418,4
2506,52.389796,4.954277,4
2507,52.400047,4.953148,4
2508,52.296854,4.984499,23
2509,52.350843,4.831237,4
2510,52.299421,4.994166,4
2511,52.383458,4.864494,4
2512,52.320551,4.94552,4
2513,52.357569,4.780583,4
2514,52.419847,4.893479,4
2515,52.342613,4.871431,4
2516,52.326442,4.979347,4
2517,52.373033,4.936878,4
2518,52.301762,4.96651,4
2519,52.342694,4.824149,4
2520,52.407608,4.911735,9
2521,52.354955,4.884454,4
2522,52.360176,4.993629,4
2523,52.325535,4.862915,4
2524,52.382775,4.827034,4
2525,52.324566,4.985348,4
2526,52.410099,4.903214,4
2527,52.342803,4.8094,4
2528,52.324189,4.867625,4
2529,52.408402,4.928348,4
2530,52.379554,4.79494,4
2531,52.353025,4.777724,4
2532,52.37124,4.940405,4
2533,52.300967,4.994123,4
2534,52.373212,4.943954,4
2535,52.346616,4.78468,4
2536,52.381538,4.800039,4
2537,52.349731,4.820303,4
2538,52.374113,4.794352,4
2539,52.342917,4.82375,4
2540,52.364553,4.865523,19
2541,52.356294,4.991153,4
2542,52.348969,4.815175,4
2543,52.361312,4.825205,4
2544,52.325068,4.860985,4
2545,52.323662,4.874408,4
2546,52.381564,4.801478,4
2547,52.344512,4.813442,4
2548,52.374316,4.948436,4
2549,52.352004,4.794456,4
2550,52.380889,4.801282,4
2551,52.35052,4.850703,4
2552,52.346745,4.819812,4
2553,52.353408,4.861574,4
2554,52.346387,4.949475,4
2555,52.323352,4.964487,4
2556,52.398839,4.954585,4
2557,52.347561,4.924837,4
2558,52.364578,4.942278,4
2559,52.351622,4.804456,4
2560,52.344015,4.820273,4
2561,52.38389,4.856557,4
2562,52.343607,4.900401,19
2563,52.380956,4.849777,4
2564,52.344566,4.805987,4
2565,52.322779,4.98051,4
2566,52.384798,4.96399,4
2567,52.408998,4.93156,4
2568,52.350339,4.832946,12
2569,52.398878,4.955334,4
2570,52.3684,4.83206,4
2571,52.323739,4.865313,4
2572,52.383632,4.80361,4
2573,52.353055,4.77837,4
2574,52.412769,4.883916,4
2575,52.367716,4.829852,4
2576,52.423099,4.899808,4
2577,52.362996,4.823921,4
2578,52.341761,4.86381,27
2579,52.321516,4.987077,4
2580,52.405645,4.895224,4
2581,52.323936,4.96435,4
2582,52.370675,4.940954,4
2583,52.416848,4.905286,4
2584,52.407972,4.928676,4
2585,52.354639,4.784043,4
2586,52.384802,4.873819,4
2587,52.348128,4.785056,4
2588,52.353322,4.811905,4
2589,52.381304,4.84923,4
2590,52.416895,4.805378,26
2591,52.350552,4.772254,4
2592,52.357937,4.780387,4
2593,52.365954,4.851339,4
2594,52.350596,4.912903,4
2595,52.342126,4.79968,4
2596,52.38169,4.837299,4
2597,52.346674,4.78374,4
2598,52.361398,4.826275,4
2599,52.40729,4.910827,12
2600,52.298879,4.969557,4
2601,52.379534,4.796321,4
2602,52.321875,4.941503,4
2603,52.355727,4.923886,4
2604,52.380805,4.800783,4
2605,52.395222,4.763893,5
2606,52.347372,4.817559,2
2607,52.407114,4.923085,4
2608,52.34634,4.801282,4
2609,52.382537,4.826214,4
2610,52.333312,4.917269,5
2611,52.321653,4.98759,4
2612,52.296707,4.991566,4
2613,52.373671,4.94881,4
2614,52.359396,4.981041,4
2615,52.392299,4.994093,18
2616,52.346741,4.819093,4
2617,52.372934,4.870858,2
2618,52.349146,4.875391,2
2619,52.327193,4.859977,4
2620,52.396397,4.933702,4
2621,52.325205,4.982805,4
2622,52.304292,5.01635,4
2623,52.34998,4.814194,4
2624,52.363586,4.936665,1
2625,52.380514,4.849269,4
2626,52.344602,4.806133,4
2627,52.359759,4.981933,4
2628,52.409062,4.929296,4
2629,52.371694,4.936979,1
2630,52.423112,4.887783,4
2631,52.382226,4.788251,4
2632,52.347571,4.781585,4
2633,52.347663,4.788996,4
2634,52.34233,4.895778,4
2635,52.388518,4.887364,4
2636,52.419908,4.906282,4
2637,52.352284,4.784002,4
2638,52.353101,4.995834,4
2639,52.35427,4.93767,4
2640,52.394982,4.764352,5
2641,52.323512,4.963825,4
2642,52.324381,4.86422,4
2643,52.374075,4.946236,4
2644,52.331481,4.870313,31
2645,52.308637,4.979187,39
2646,52.304829,5.015598,4
2647,52.355575,4.926545,4
2648,52.367808,4.861976,4
2649,52.350886,4.997219,4
2650,52.355326,4.924962,4
2651,52.352429,4.993683,4
2652,52.385527,4.848811,23
2653,52.38623,4.919176,4
2654,52.343732,4.874705,4
2655,52.326317,4.861058,4
2656,52.38684,4.949517,4
2657,52.303461,4.969118,4
2658,52.378398,4.929715,4
2659,52.300637,4.992235,4
2660,52.422789,4.892079,4
2661,52.353947,4.847344,4
2662,52.353058,4.99651,4
2663,52.387241,4.922735,4
2664,52.368274,4.830168,4
2665,52.374327,4.948774,4
2666,52.297588,4.98093,4
2667,52.389567,4.906449,4
2668,52.352704,4.806952,4
2669,52.38322,4.835679,4
2670,52.41072,4.888143,4
2671,52.35365,4.778596,4
2672,52.403261,4.910048,4
2673,52.414377,4.881561,4
2674,52.34257,4.791353,4
2675,52.37483,4.948886,4
2676,52.348556,4.880402,4
2677,52.34388,4.824119,4
2678,52.331277,4.870873,30
2679,52.358142,4.992913,4
2680,52.339186,4.89841,4
2681,52.364039,4.875513,4
2682,52.389552,4.94404,4
2683,52.354637,4.852973,4
2684,52.356348,4.904034,4
2685,52.352282,4.923174,4
2686,52.356066,4.934965,4
2687,52.362552,4.87669,4
2688,52.359424,4.924817,4
2689,52.356055,4.872801,4
2690,52.394962,4.898207,4
2691,52.376534,4.876147,4
2692,52.358935,4.921636,4
2693,52.352195,4.90816,4
2694,52.343234,4.923958,4
2695,52.315581,4.986046,4
2696,52.357051,4.876489,4
2697,52.355563,4.898847,4
2698,52.358876,4.911244,4
2699,52.360864,4.883477,4
2700,52.342664,4.925373,4
2701,52.35796,4.922674,4
2702,52.322951,4.991435,4
2703,52.354689,4.90254,4
2704,52.386446,4.954706,4
2705,52.35224,4.90813,4
2706,52.355284,4.930262,4
2707,52.354155,4.906157,4
2708,52.356762,4.908522,4
2709,52.354056,4.926561,4
2710,52.383353,4.962036,4
2711,52.353462,4.928563,4
2712,52.377651,4.87659,4
2713,52.330037,4.812456,6
2714,52.412733,4.907712,4
2715,52.357969,4.922762,4
2716,52.351271,4.936159,4
2717,52.353071,4.911423,4
2718,52.35443,4.925647,4
2719,52.371859,4.861444,4
2720,52.356708,4.908566,4
2721,52.353046,4.927863,4
2722,52.342196,4.925187,4
2723,52.35239,4.923452,4
2724,52.353277,4.911216,4
2725,52.355809,4.899681,4
2726,52.354484,4.85293,4
2727,52.354635,4.909381,4
2728,52.357246,4.895144,4
2729,52.416944,4.89576,4
2730,52.359183,4.925142,4
2731,52.356147,4.935111,4
2732,52.357238,4.895217,4
2733,52.415802,4.893348,4
2734,52.408564,4.901394,4
2735,52.359178,4.92388,4
2736,52.408689,4.901186,4
2737,52.372609,4.950876,4
2738,52.326659,4.979711,4
2739,52.35376,4.820809,4
2740,52.353139,4.867742,4
2741,52.351638,4.999164,4
2742,52.356837,4.876873,4
2743,52.359706,4.852956,4
2744,52.370241,4.863239,4
2745,52.350313,5.009171,4
2746,52.411871,4.907927,4
2747,52.352308,4.92313,4
2748,52.35533,4.933006,4
2749,52.361827,4.867097,4
2750,52.360624,4.879809,4
2751,52.391734,4.924774,4
2752,52.360806,4.86981,4
2753,52.343816,4.792555,4
2754,52.392965,4.854054,4
2755,52.384915,4.877182,21
2756,52.361891,4.977421,4
2757,52.301094,4.997025,4
2758,52.323401,4.860154,4
2759,52.342829,4.949774,4
2760,52.360382,4.969948,4
2761,52.38189,4.793029,4
2762,52.344028,4.802619,4
2763,52.376596,4.794686,4
2764,52.298966,4.968779,4
2765,52.3276,4.981404,4
2766,52.35296,4.779002,4
2767,52.317724,4.966418,4
2768,52.327072,4.979693,4
2769,52.3443,4.817965,2
2770,52.30419,4.964215,4
2771,52.293508,4.968083,4
2772,52.353162,4.856645,4
2773,52.382925,4.806043,4
2774,52.342926,4.79082,4
2775,52.350512,4.799715,4
2776,52.37626,4.795924,4
2777,52.350884,4.773952,4
2778,52.40232,4.906399,4
2779,52.368381,4.831914,4
2780,52.392129,4.924696,4
2781,52.352166,4.887993,3
2782,52.351316,4.886961,4
2783,52.378445,4.85696,4
2784,52.343178,4.925661,4
2785,52.343198,4.923885,4
2786,52.329766,4.812151,6
2787,52.354631,4.910541,4
2788,52.3551,4.852028,4
2789,52.353222,4.911055,4
2790,52.3574,4.904111,4
2791,52.35737,4.888111,4
2792,52.358982,4.924308,4
2793,52.350431,5.001098,4
2794,52.355767,4.893766,2
2795,52.329633,4.812446,7
2796,52.359184,4.877139,4
2797,52.383834,4.870452,4
2798,52.36362,4.978212,18
2799,52.357416,4.87785,1
2800,52.393207,4.924435,4
2801,52.354334,4.882186,4
2802,52.356378,4.938969,4
2803,52.329712,4.812108,4
2804,52.354454,4.911115,4
2805,52.39129,4.928363,4
2806,52.355708,4.917002,4
2807,52.341386,4.799088,4
2808,52.383845,4.963691,4
2809,52.354292,4.924665,4
2810,52.364807,4.86207,4
2811,52.36847,4.867298,2
2812,52.352161,4.895464,4
2813,52.406054,4.914103,4
2814,52.392034,4.937229,4
2815,52.359296,4.924319,4
2816,52.391679,4.931503,4
2817,52.354954,4.899411,4
2818,52.355719,4.933677,4
2819,52.315542,4.987674,4
2820,52.35448,4.868108,4
2821,52.351213,4.935073,4
2822,52.366836,4.86557,4
2823,52.415604,4.906387,4
2824,52.386726,4.947932,4
2825,52.360404,4.991924,4
2826,52.365246,4.863842,2
2827,52.352103,4.892338,4
2828,52.383237,4.877774,1
2829,52.408171,4.901853,4
2830,52.341934,4.924764,4
2831,52.353534,4.92868,4
2832,52.354592,4.852958,4
2833,52.342965,4.924152,4
2834,52.363948,4.875191,4
2835,52.348812,4.937182,4
2836,52.3432,4.924531,4
2837,52.361158,4.862084,4
2838,52.408269,4.901867,4
2839,52.360897,4.859885,4
2840,52.352936,4.885225,3
2841,52.36979,4.858957,4
2842,52.353478,4.896697,4
2843,52.32989,4.811724,7
2844,52.405937,4.913972,4
2845,52.365193,4.874266,4
2846,52.353695,4.99602,4
2847,52.415833,4.89445,4
2848,52.342504,4.923349,4
2849,52.351434,4.936465,4
2850,52.419572,4.894408,4
2851,52.365011,4.877909,4
2852,52.350447,5.00892,4
2853,52.355513,4.89757,4
2854,52.384089,4.871066,4
2855,52.353941,4.933945,4
2856,52.36196,4.87699,4
2857,52.361544,4.868201,4
2858,52.391261,4.927981,4
2859,52.359269,4.924231,4
2860,52.392659,4.924559,4
2861,52.364798,4.862012,2
