volgnr,lat,lon,kwp
3568,52.353784,4.934842,3120
3569,52.360405,4.878872,1440
3570,52.391609,4.924819,2258
3571,52.371764,4.861944,2400
3572,52.360891,4.925154,1920
3573,52.351706,4.936918,2160
3574,52.354042,4.880839,3600
3575,52.359224,4.924056,2258
3576,52.355141,4.852864,2258
3577,52.352568,4.89361,1440
3578,52.342959,4.92468,1
3579,52.315715,4.985472,2258
3580,52.377669,4.876501,2640
3581,52.359097,4.923543,2880
3582,52.351864,4.924235,2258
3583,52.353162,4.927436,2258
3584,52.354764,4.909864,2400
3585,52.357311,4.874196,2258
3586,52.358796,4.856211,14160
3587,52.373035,4.858816,960
3588,52.343093,4.924356,2258
3589,52.366694,4.78432,2258
3590,52.352944,4.929082,240
3591,52.414599,4.900078,2258
3592,52.355786,4.898198,1920
3593,52.415694,4.906313,2258
3594,52.37179,4.861826,2400
3595,52.315664,4.986279,2258
3596,52.380695,4.87795,720
3597,52.400545,4.918364,2258
3598,52.355013,4.902566,720
3599,52.329677,4.812064,4800
3600,52.353794,4.879799,2880
3601,52.39035,4.878383,1440
3602,52.353876,4.933035,2258
3603,52.391244,4.927791,2258
3604,52.365646,4.876933,1440
3605,52.382866,4.961218,2258
3606,52.35555,4.872088,960
3607,52.360619,4.865922,960
3608,52.391413,4.929655,2258
3609,52.341179,4.800646,2258
3610,52.342511,4.924875,3360
3611,52.353153,4.922857,2258
3612,52.419664,4.894804,2258
3613,52.349679,4.851403,2258
3614,52.414727,4.90722,2258
3615,52.355056,4.870244,1920
3616,52.359706,4.877104,1920
3617,52.35321,4.928125,3360
3618,52.361992,4.86548,2160
3619,52.351601,4.912232,1440
3620,52.35825,4.875022,720
3621,52.354703,4.926231,2258
3622,52.391413,4.929728,2258
3623,52.383202,4.873662,1680
3624,52.353526,4.99633,2258
3625,52.3537,4.927093,2160
3626,52.341649,4.797573,2258
3627,52.358643,4.887231,1440
3628,52.357171,4.90953,1440
3629,52.356087,4.871612,1440
3630,52.389634,4.944054,2258
3631,52.390275,4.942579,2258
3632,52.370197,4.86324,2258
3633,52.367386,4.863684,2258
3634,52.355122,4.887578,3600
3635,52.380603,4.877437,960
3636,52.408712,4.902127,2258
3637,52.358124,4.925417,1920
3638,52.342609,4.924713,3600
3639,52.356726,4.899509,2880
3640,52.386521,4.845906,2258
3641,52.35053,5.000921,2258
3642,52.391276,4.938558,2258
3643,52.343215,4.925616,2258
3644,52.352539,4.936161,4320
3645,52.361643,4.861697,1920
3646,52.356822,4.871266,2258
3647,52.415218,4.899645,2258
3648,52.365208,4.877467,720
3649,52.388782,4.885804,480
3650,52.358081,4.99309,2880
3651,52.34767,4.864489,0
3652,52.359074,4.95575,18720
3653,52.377856,4.876073,9360
3654,52.354061,4.934428,720
3655,52.363517,4.934787,1200
3656,52.408426,4.902468,2258
3657,52.358133,4.918445,6000
3658,52.315515,4.987601,2258
3659,52.32957,4.812374,6240
3660,52.352763,4.899641,2400
3661,52.391999,4.937244,2258
3662,52.383384,4.880416,2160
3663,52.386454,4.954412,2258
3664,52.363467,4.924202,720
3665,52.370384,4.858847,3120
3666,52.382914,4.873548,720
3667,52.391509,4.933796,2258
3668,52.39167,4.931297,2258
3669,52.360369,4.860185,5280
3670,52.357426,4.873666,2258
3671,52.391518,4.93362,2258
3672,52.379854,4.874699,720
3673,52.33022,4.811118,3600
3674,52.412338,4.907628,3360
3675,52.357234,4.877191,2258
3676,52.417537,4.906469,2258
3677,52.353243,4.927567,2258
3678,52.355049,4.8686,2880
3679,52.352266,4.923644,2258
3680,52.369096,4.941234,4080
3681,52.416603,4.906465,2258
3682,52.356538,4.919753,1440
3683,52.329706,4.812519,6000
3684,52.353341,4.887246,960
3685,52.35463,4.899048,4320
3686,52.34255,4.923437,2258
3687,52.35128,4.996599,2258
3688,52.3544,4.852051,1440
3689,52.364425,4.984812,2258
3690,52.356244,4.895889,1920
3691,52.353995,4.910797,1920
3692,52.35444,4.852916,2880
3693,52.344585,4.838052,5520
3694,52.357417,4.873563,2258
3695,52.353531,4.852634,720
3696,52.353807,4.929117,3600
3697,52.356102,4.872962,2880
3698,52.354937,4.933215,1680
3699,52.362121,4.870397,4080
3700,52.354782,4.909937,4800
3701,52.391423,4.934737,2258
3702,52.355517,4.958618,28800
3703,52.329857,4.812267,11040
3704,52.353933,4.854111,1440
3705,52.392076,4.924712,2258
3706,52.398628,4.922337,2258
3707,52.381892,4.869932,13440
3708,52.355552,4.876829,4800
3709,52.322777,4.856905,2258
3710,52.382877,4.873342,2160
3711,52.391731,4.933133,2258
3712,52.369353,4.871737,7200
3713,52.35457,4.93137,2258
3714,52.353222,4.897669,8160
3715,52.342729,4.925489,2258
3716,52.343075,4.924327,2258
3717,52.35827,4.91903,2160
3718,52.391559,4.932767,2258
3719,52.358744,4.920846,3360
3720,52.415714,4.891497,2258
3721,52.365285,4.909002,3120
3722,52.376148,4.908166,102000
3723,52.364298,4.916031,5760
3724,52.361308,4.892486,4080
3725,52.363973,4.889387,2258
3726,52.341799,4.924531,2160
3727,52.350207,5.009377,1920
3728,52.353499,4.928607,3360
3729,52.354291,4.861696,2258
3730,52.37238,4.873317,720
3731,52.380622,4.87751,960
3732,52.358961,4.954357,2258
3733,52.353617,4.897488,720
3734,52.391356,4.929097,2258
3735,52.349634,4.85133,2258
3736,52.35052,5.008787,2258
3737,52.354301,4.880542,2640
3738,52.351947,4.933921,2258
3739,52.355202,4.931936,3120
3740,52.372653,4.897455,3120
3741,52.358316,4.919191,1440
3742,52.329778,4.812606,9600
3743,52.412249,4.907688,2258
3744,52.357352,4.873168,2258
3745,52.413651,4.907878,2258
3746,52.361115,4.866371,720
3747,52.355008,4.93069,2258
3748,52.354974,4.899484,1440
3749,52.368758,4.905558,19200
3750,52.343138,4.924429,2258
3751,52.353154,4.885604,2160
3752,52.354032,4.880751,2880
3753,52.37459,4.894247,46080
3754,52.355828,4.872011,1920
3755,52.354713,4.933379,2258
3756,52.383299,4.961537,2258
3757,52.372963,4.858846,2880
3758,52.354779,4.887289,1680
3759,52.393611,4.993935,2258
3760,52.358231,4.874934,960
3761,52.369982,4.873785,1200
3762,52.353297,4.994879,2258
3763,52.356886,4.871441,2258
3764,52.329923,4.812765,8640
3765,52.354456,4.872629,2258
3766,52.365116,4.877159,3360
3767,52.35454,4.925866,2258
3768,52.357416,4.901072,1200
3769,52.361687,4.867686,1440
3770,52.416055,4.897916,720
3771,52.354874,4.892865,2640
3772,52.356977,4.903778,4320
3773,52.356021,4.959024,32880
3774,52.362276,4.870953,2640
3775,52.353702,4.885495,3840
3776,52.356536,4.875717,2258
3777,52.352298,4.893716,960
3778,52.419628,4.894658,2258
3779,52.329966,4.812383,2400
3780,52.375127,4.874651,3360
3781,52.341221,4.800117,2258
3782,52.358809,4.861026,2400
3783,52.362573,4.866751,1440
3784,52.355747,4.931123,2880
3785,52.413391,4.907837,2258
3786,52.315742,4.985546,2258
3787,52.353908,4.852497,2258
3788,52.414808,4.907131,2258
3789,52.418768,4.906412,2258
3790,52.341402,4.798545,2258
3791,52.355038,4.895476,2880
3792,52.359252,4.924143,2258
3793,52.346209,4.847306,3120
3794,52.353651,4.996094,2258
3795,52.359151,4.923792,720
3796,52.361152,4.866532,720
3797,52.397552,4.92295,2258
3798,52.354479,4.888525,1680
3799,52.357559,4.923354,720
3800,52.356237,4.892058,1
3801,52.366713,4.863971,2258
3802,52.358154,4.859301,1200
3803,52.342858,4.926266,2258
3804,52.329939,4.81234,1200
3805,52.419591,4.894467,2258
3806,52.356254,4.891749,0
3807,52.355075,4.927049,720
3808,52.380897,4.876831,1440
3809,52.354739,4.873741,1440
3810,52.364533,4.87514,3840
3811,52.354552,4.93363,2258
3812,52.358481,4.860075,2258
3813,52.382924,4.873621,720
3814,52.342039,4.923838,2258
3815,52.358361,4.919367,1200
3816,52.353594,4.934491,2258
3817,52.364939,4.932937,480
3818,52.357097,4.876679,2258
3819,52.350278,5.00923,2160
3820,52.354677,4.933453,2258
3821,52.366599,4.872973,2880
3822,52.362075,4.88888,2160
3823,52.37774,4.888793,2880
3824,52.37562,4.891298,8160
3825,52.360576,4.891642,6240
3826,52.364596,4.885754,2160
3827,52.382603,4.882775,2640
3828,52.376562,4.882315,2258
3829,52.370457,4.8798,1920
3830,52.374504,4.893132,41040
3831,52.368988,4.922603,2258
3832,52.368677,4.930315,5520
3833,52.373647,4.877502,4560
3834,52.379175,4.884018,2258
3835,52.364217,4.904976,6480
3836,52.365789,4.906883,4560
3837,52.375107,4.880452,720
3838,52.368819,4.881302,960
3839,52.374101,4.880683,1440
3840,52.374119,4.880757,720
3841,52.374138,4.880845,720
3842,52.369692,4.916561,7680
3843,52.369505,4.916886,3360
3844,52.365098,4.911706,16560
3845,52.365871,4.911624,960
3846,52.366861,4.909837,6720
3847,52.366952,4.928262,7920
3848,52.368772,4.922444,4800
3849,52.368595,4.923282,5280
3850,52.368713,4.923384,7200
3851,52.368656,4.922783,5280
3852,52.369441,4.923376,8400
3853,52.366737,4.912481,38400
3854,52.369426,4.92414,3600
3855,52.369884,4.924077,5520
3856,52.368315,4.929672,6480
3857,52.369802,4.923916,6000
3858,52.369613,4.923815,14400
3859,52.368287,4.911172,26160
3860,52.372175,4.908076,18480
3861,52.371192,4.929966,3840
3862,52.360637,4.906439,4800
3863,52.369391,4.931497,18720
3864,52.364108,4.904537,2258
3865,52.364117,4.90461,2258
3866,52.363124,4.899189,4320
3867,52.362314,4.896629,720
3868,52.373207,4.903322,3120
3869,52.362719,4.898973,1920
3870,52.367527,4.903369,4320
3871,52.366065,4.884607,2258
3872,52.366869,4.885494,2258
3873,52.372477,4.885592,2880
3874,52.363443,4.885062,960
3875,52.38449,4.884648,720
3876,52.361784,4.885991,1440
3877,52.380005,4.884611,3120
3878,52.375483,4.882254,1200
3879,52.377584,4.88176,960
3880,52.379788,4.880222,1200
3881,52.367878,4.881973,2258
3882,52.376715,4.880228,2880
3883,52.370944,4.87793,4320
3884,52.375244,4.879011,1440
3885,52.375038,4.87919,2400
3886,52.373709,4.877237,1680
3887,52.366989,4.884156,960
3888,52.362623,4.890944,1440
3889,52.363294,4.892463,1200
3890,52.377199,4.892808,1200
3891,52.377772,4.892199,3840
3892,52.374402,4.89234,8160
3893,52.379686,4.892149,2258
3894,52.385471,4.889381,720
3895,52.384813,4.888845,2258
3896,52.363365,4.890026,1920
3897,52.38364,4.885701,3840
3898,52.370898,4.886256,2400
3899,52.384971,4.887874,1440
3900,52.38293,4.883447,3840
3901,52.386624,4.887679,2400
3902,52.387882,4.887739,2880
3903,52.37759,4.887443,240
3904,52.365221,4.886922,3360
3905,52.382388,4.887198,1200
3906,52.358691,4.896493,4320
3907,52.376884,4.897085,4320
3908,52.368296,4.898105,720
3909,52.362739,4.897344,2880
3910,52.37193,4.896567,960
3911,52.372376,4.893669,8160
3912,52.375185,4.892639,9840
3913,52.3795,4.892723,1680
3914,52.362596,4.895393,1200
3915,52.360288,4.895844,1440
3916,52.360852,4.895309,2880
3917,52.361174,4.894836,1440
3918,52.376337,4.890703,480
3919,52.368894,4.917039,8400
3920,52.366086,4.920431,40320
3921,52.37067,4.9321,2400
3922,52.37067,4.932203,1200
3923,52.370957,4.932141,32880
3924,52.368353,4.930318,11040
3925,52.363576,4.908522,1440
3926,52.369397,4.916784,5280
3927,52.369612,4.916752,6720
3928,52.368834,4.908626,2400
3929,52.36273,4.910601,720
3930,52.363906,4.910206,720
3931,52.370693,4.908386,2258
3932,52.369763,4.91634,3840
3933,52.367806,4.910047,2258
3934,52.368719,4.92262,6960
3935,52.369352,4.923612,7680
3936,52.369199,4.923775,8160
3937,52.369046,4.923513,6480
3938,52.369233,4.923188,15600
3939,52.368918,4.923059,17760
3940,52.369771,4.913755,1920
3941,52.363961,4.921716,1440
3942,52.364209,4.905138,4800
3943,52.364227,4.905241,6720
3944,52.364246,4.905343,2640
3945,52.364144,4.904742,2258
3946,52.364135,4.904684,2258
3947,52.372238,4.903817,720
3948,52.363397,4.904295,1440
3949,52.360867,4.901093,7200
3950,52.367192,4.9028,7680
3951,52.361812,4.90142,1920
3952,52.410119,4.890413,480
3953,52.37322,4.774099,4320
3954,52.327854,4.982062,1440
3955,52.36891,4.932485,42240
3956,52.383845,4.891618,4800
3957,52.367962,4.929162,13920
3958,52.371339,4.88421,2880
3959,52.359506,4.895779,2880
3960,52.36785,4.900885,87360
3961,52.364172,4.904874,2258
3962,52.364154,4.904816,2258
3963,52.370821,4.895654,3840
3964,52.378058,4.765823,5040
3965,52.391396,4.934649,1440
3966,52.348393,4.809166,960
3967,52.366983,4.775888,2880
3968,52.350841,4.999714,2160
3969,52.409663,4.965326,17280
3970,52.379304,4.807897,1920
3971,52.354832,4.884881,1440
3972,52.368208,4.786986,7440
3973,52.41219,4.884908,480
3974,52.407403,4.966655,1200
3975,52.380966,4.867872,16320
3976,52.327449,4.981655,1440
3977,52.414464,4.882707,720
3978,52.370225,4.84559,16320
3979,52.404227,4.847894,148080
3980,52.404007,4.848925,40560
3981,52.343131,4.948465,25920
3982,52.361363,4.975165,9600
3983,52.359756,4.865903,20880
3984,52.405895,4.914619,1440
3985,52.36934,4.862633,3360
3986,52.382317,4.866534,41760
3987,52.371373,4.835327,28800
3988,52.389005,4.900477,46800
3989,52.392532,4.993606,720
3990,52.312047,4.990506,2880
3991,52.361546,4.768946,16080
3992,52.379595,4.860574,4320
3993,52.360109,4.834821,720
3994,52.41623,4.887963,1920
3995,52.388806,4.902535,2160
3996,52.374037,4.770373,1440
3997,52.343576,4.907974,960
3998,52.316238,4.986157,480
3999,52.421026,5.011405,14400
4000,52.382992,4.961305,720
4001,52.293101,4.96709,480
4002,52.305927,5.010076,1440
4003,52.379079,4.994078,1440
4004,52.327302,4.980879,960
4005,52.352355,4.796139,2258
4006,52.421505,4.892241,720
4007,52.341173,4.797564,1440
4008,52.313301,5.000027,4080
4009,52.340494,4.886334,388320
4010,52.341021,4.821866,57120
4011,52.370138,4.77931,2160
4012,52.378237,4.765806,960
4013,52.349265,4.892517,1440
4014,52.408013,4.963592,5760
4015,52.41441,4.882825,720
4016,52.290053,4.969215,480
4017,52.341757,4.808474,2160
4018,52.350126,4.778234,3840
4019,52.413978,5.031175,2400
4020,52.391985,4.994023,16560
4021,52.328732,4.880833,24000
4022,52.341132,4.80028,1920
4023,52.343172,4.923856,2258
4024,52.368528,4.845905,2640
4025,52.308721,4.952075,99120
4026,52.397384,4.933016,4800
4027,52.423053,4.890503,1920
4028,52.357762,4.880782,1440
4029,52.392125,4.934892,2160
4030,52.392207,4.935288,2258
4031,52.392503,4.935094,2880
4032,52.365596,4.959857,1440
4033,52.38099,4.97463,6480
4034,52.356402,4.773671,7200
4035,52.355243,4.766773,10800
4036,52.383741,4.921332,5760
4037,52.388815,4.902579,960
4038,52.303478,5.017105,1440
4039,52.327774,4.982166,1440
4040,52.329408,4.860479,122400
4041,52.352928,4.907066,2160
4042,52.356383,4.928459,2258
4043,52.352932,4.857396,2258
4044,52.357051,4.93155,35040
4045,52.362806,4.870814,9600
4046,52.317505,4.952707,480
4047,52.354757,4.863481,2258
4048,52.383359,4.850277,17280
4049,52.370416,4.874367,1440
4050,52.352766,4.889381,8640
4051,52.3497,4.936424,2258
4052,52.366793,4.869931,2400
4053,52.353849,4.880063,3840
4054,52.356434,4.872841,2160
4055,52.349629,4.936543,1440
4056,52.361303,4.858045,1440
4057,52.351397,4.912792,42960
4058,52.354128,4.933165,2258
4059,52.361462,4.865648,720
4060,52.359921,4.913772,4320
4061,52.357674,4.87287,4080
4062,52.354803,4.863686,2258
4063,52.358656,4.879582,1440
4064,52.363528,4.863216,960
4065,52.37985,4.875654,2160
4066,52.362064,4.863497,960
4067,52.368008,4.872369,8640
4068,52.358162,4.912132,720
4069,52.355204,4.905324,2880
4070,52.368064,4.866774,2880
4071,52.352234,4.862116,2880
4072,52.361751,4.859875,1440
4073,52.351975,4.904596,3600
4074,52.36076,4.861237,720
4075,52.363949,4.9349,2400
4076,52.353931,4.92643,2258
4077,52.342803,4.923874,2258
4078,52.355274,4.885375,22080
4079,52.355315,4.892978,2400
4080,52.355901,4.933954,2258
4081,52.360343,4.860523,11520
4082,52.342521,4.922836,2258
4083,52.348292,5.011947,2400
4084,52.365414,4.803248,3840
4085,52.348679,5.012179,7200
4086,52.357482,4.919905,3360
4087,52.366841,4.838584,2880
4088,52.354538,4.927568,1440
4089,52.361283,4.980598,2258
4090,52.346072,5.000842,2258
4091,52.351439,5.004112,116400
4092,52.380782,4.760865,720
4093,52.348421,4.832002,2880
4094,52.396624,4.958221,2258
4095,52.396679,4.958441,2258
4096,52.374863,4.800245,2258
4097,52.34877,4.831674,2160
4098,52.37458,4.801189,2258
4099,52.354574,4.992475,2258
4100,52.354922,4.991826,2258
4101,52.396399,4.958208,2400
4102,52.349014,4.831979,11520
4103,52.348664,4.831998,14400
4104,52.364591,4.838039,720
4105,52.37738,4.871937,2258
4106,52.376875,4.871517,1440
4107,52.40441,4.916178,2258
4108,52.349027,5.011471,8160
4109,52.340365,4.844912,10800
4110,52.403004,4.915164,2258
4111,52.403103,4.915237,2258
4112,52.404373,4.916134,2258
4113,52.342255,4.85139,46560
4114,52.411989,4.907896,2258
4115,52.346662,5.002466,2258
4116,52.319867,4.94978,66480
4117,52.386249,4.988124,2258
4118,52.354727,4.96137,29040
4119,52.358851,4.994918,2258
4120,52.385591,4.927849,1920
4121,52.374857,4.838456,2258
4122,52.351255,4.800894,2258
4123,52.351031,4.801015,2258
4124,52.350861,4.80112,2258
4125,52.350816,4.801106,2258
4126,52.350762,4.80115,2258
4127,52.350727,4.80118,2258
4128,52.398527,4.871707,1680
4129,52.379982,4.804995,2258
4130,52.379994,4.80567,2258
4131,52.348844,4.791343,2258
4132,52.408082,4.933686,2258
4133,52.407868,4.934129,2258
4134,52.346759,4.955166,5760
4135,52.292143,4.948323,1440
4136,52.346166,5.002089,2258
4137,52.41467,4.89971,2258
4138,52.417817,4.9046,2258
4139,52.373504,4.905624,2880
4140,52.337152,4.861957,159840
4141,52.374424,4.880474,4320
4142,52.42148,4.892697,2258
4143,52.323389,4.888096,2258
4144,52.407122,4.934063,2258
4145,52.407374,4.934281,2258
4146,52.407089,4.934827,2258
4147,52.407454,4.934104,2258
4148,52.407419,4.934163,2258
4149,52.407621,4.933073,2258
4150,52.415775,4.899786,2258
4151,52.420203,4.892446,2258
4152,52.397267,4.873572,14640
4153,52.301644,4.936545,25440
4154,52.392183,4.902014,93120
4155,52.354145,4.993286,2258
4156,52.422622,4.890773,2258
4157,52.418514,4.89492,2258
4158,52.358551,4.910572,50400
4159,52.347546,5.012085,0
4160,52.342843,4.846291,4800
4161,52.417055,4.823382,2880
4162,52.417036,4.823294,1440
4163,52.410323,4.883239,8640
4164,52.397784,4.906654,720
4165,52.345512,5.002549,2258
4166,52.323227,4.879649,2258
4167,52.361876,4.839849,57360
4168,52.360996,4.83986,110640
4169,52.39446,4.958683,68880
4170,52.40798,4.903296,63840
4171,52.305353,5.018878,15840
4172,52.37448,4.815669,1680
4173,52.322685,4.89183,2400
4174,52.406764,4.900487,2258
4175,52.406701,4.900473,2258
4176,52.406656,4.900445,2258
4177,52.406377,4.900315,2258
4178,52.406269,4.900272,2258
4179,52.406215,4.900258,2258
4180,52.405467,4.899914,2258
4181,52.406053,4.900187,2258
4182,52.326702,4.898269,480
4183,52.347023,5.011532,2258
4184,52.321592,4.947196,14880
4185,52.400046,4.876082,5280
4186,52.406607,4.931129,2258
4187,52.406688,4.931231,2258
4188,52.406249,4.931471,2258
4189,52.405973,4.932091,2258
4190,52.406211,4.930942,2258
4191,52.406122,4.931119,2258
4192,52.406095,4.931178,2258
4193,52.406006,4.931356,2258
4194,52.405872,4.931636,2258
4195,52.405854,4.93171,2258
4196,52.355974,4.922489,29520
4197,52.356274,4.923543,30480
4198,52.40735,4.932606,2258
4199,52.407296,4.932739,2258
4200,52.407234,4.932842,2258
4201,52.407091,4.933137,2258
4202,52.406842,4.933684,2258
4203,52.406919,4.932845,2258
4204,52.359485,4.910474,14160
4205,52.365559,4.959519,11040
4206,52.350748,4.827848,32640
4207,52.398028,4.918391,101280
4208,52.419703,4.786069,720
4209,52.373799,4.969073,2258
4210,52.373549,4.969545,2258
4211,52.372986,4.970608,1200
4212,52.373692,4.96928,2258
4213,52.37241,4.970232,39600
4214,52.37362,4.969413,720
4215,52.373201,4.970224,2258
4216,52.373022,4.970549,1200
4217,52.323178,4.981078,2258
4218,52.370212,4.885412,960
4219,52.367672,4.869671,2880
4220,52.367547,4.869761,3360
4221,52.367413,4.869851,2880
4222,52.367339,4.869426,29280
4223,52.364019,4.989469,2258
4224,52.37387,4.968955,2258
4225,52.381189,4.83942,129840
4226,52.397444,4.907201,2640
4227,52.406413,4.932219,2258
4228,52.406333,4.932396,2258
4229,52.408862,4.912574,2258
4230,52.408934,4.912647,2258
4231,52.407443,4.903904,2258
4232,52.406673,4.904647,2258
4233,52.39708,4.908234,3600
4234,52.388426,4.945506,2258
4235,52.397418,4.907275,3600
4236,52.397471,4.907128,1920
4237,52.405348,4.930951,2258
4238,52.405384,4.930892,2258
4239,52.405571,4.930478,2258
4240,52.405607,4.930419,2258
4241,52.338562,4.892885,27360
4242,52.347341,4.935142,45360
4243,52.34764,4.935873,42240
4244,52.406714,4.933274,2258
4245,52.348436,4.866887,13680
4246,52.360784,4.838806,74400
4247,52.393636,4.909975,1920
4248,52.393411,4.909933,3840
4249,52.393511,4.910167,2640
4250,52.393367,4.91011,2258
4251,52.39361,4.910328,1920
4252,52.393521,4.91052,1920
4253,52.393449,4.910388,3360
4254,52.393368,4.91036,2258
4255,52.393172,4.910759,3360
4256,52.393505,4.910902,4320
4257,52.393595,4.911092,7200
4258,52.341005,4.863188,20640
4259,52.367156,4.838756,2258
4260,52.367201,4.83877,2258
4261,52.367255,4.83877,2258
4262,52.3673,4.838769,2258
4263,52.367587,4.838751,2258
4264,52.367533,4.838752,2258
4265,52.408251,4.912566,2258
4266,52.39716,4.907998,2880
4267,52.372143,4.904641,4080
4268,52.367538,4.875942,17280
4269,52.365966,4.943189,30480
4270,52.348722,4.793898,2258
4271,52.352789,4.999052,3360
4272,52.397097,4.908101,3840
4273,52.40783,4.904106,2258
4274,52.407784,4.903886,2258
4275,52.395971,4.905072,9600
4276,52.394585,4.902384,81840
4277,52.391957,4.903794,57600
4278,52.374849,4.797543,2258
4279,52.374885,4.797587,2258
4280,52.383092,4.907342,1440
4281,52.361952,4.83863,47040
4282,52.361783,4.839013,2258
4283,52.361738,4.839014,2258
4284,52.361693,4.839015,2258
4285,52.361639,4.839015,2258
4286,52.361594,4.839016,2258
4287,52.36154,4.839016,2258
4288,52.361495,4.839017,2258
4289,52.361342,4.839048,2258
4290,52.361342,4.83896,2258
4291,52.361341,4.838725,2258
4292,52.361341,4.838652,2258
4293,52.36134,4.838564,2258
4294,52.361465,4.838269,2258
4295,52.361509,4.838253,2258
4296,52.361563,4.838253,2258
4297,52.361608,4.838252,2258
4298,52.361653,4.838252,2258
4299,52.361707,4.838251,2258
4300,52.403364,4.915425,2258
4301,52.403418,4.915454,2258
4302,52.403553,4.915555,2258
4303,52.403725,4.915685,2258
4304,52.403869,4.915787,2258
4305,52.403959,4.915859,2258
4306,52.404004,4.915888,2258
4307,52.323586,4.959248,18000
4308,52.342077,4.861752,15600
4309,52.369085,4.922191,4800
4310,52.369661,4.922214,2258
4311,52.369779,4.922507,6240
4312,52.408347,4.905232,2258
4313,52.360008,4.978231,2258
4314,52.392705,4.878576,122160
4315,52.35862,4.785589,2258
4316,52.358298,4.78577,2258
4317,52.399222,4.90467,2640
4318,52.358343,4.78574,2258
4319,52.373306,4.781969,480
4320,52.341181,4.797344,960
4321,52.295615,4.974161,75600
4322,52.313496,5.013385,480
4323,52.381293,4.973864,960
4324,52.41423,4.899994,1440
4325,52.38315,4.861795,1440
4326,52.387319,4.857383,720
4327,52.346296,5.008867,2258
4328,52.397275,4.907644,2880
4329,52.383191,4.825648,2258
4330,52.372807,4.82108,2258
4331,52.373206,4.821809,2258
4332,52.373329,4.821176,2258
4333,52.372645,4.821082,2258
4334,52.373284,4.821147,2258
4335,52.372648,4.821567,2258
4336,52.403404,4.961638,23040
4337,52.374097,4.964518,2258
4338,52.374903,4.963791,5520
4339,52.372625,4.820598,2258
4340,52.346012,5.004453,2258
4341,52.378874,4.840212,33120
4342,52.358632,4.996534,2258
4343,52.39275,4.90662,2258
4344,52.383236,4.825647,2258
4345,52.351246,4.808086,2258
4346,52.34373,4.857667,102240
4347,52.325703,4.96555,2258
4348,52.359139,4.941687,6240
4349,52.34819,5.005344,2258
4350,52.352148,5.009331,4800
4351,52.372849,4.820565,2258
4352,52.373503,4.821923,2258
4353,52.356759,5.000999,4800
4354,52.374249,4.96437,1920
4355,52.383102,4.825649,2258
4356,52.379656,4.840335,960
4357,52.373123,4.821399,2258
4358,52.373411,4.821498,2258
4359,52.372747,4.819803,2258
4360,52.357304,4.934101,2258
4361,52.341424,4.922744,2258
4362,52.347636,5.006361,2258
4363,52.346338,4.848083,2258
4364,52.347547,5.006538,2258
4365,52.35703,4.932871,2258
4366,52.375543,4.964328,19200
4367,52.374195,4.964326,2258
4368,52.395865,4.952175,2258
4369,52.406355,4.93338,7200
4370,52.351172,4.807764,2258
4371,52.353947,4.847286,2258
4372,52.345999,5.008723,2258
4373,52.379711,4.840569,19200
4374,52.358596,4.996579,2258
4375,52.346466,5.008572,2258
4376,52.372476,4.821378,5760
4377,52.37229,4.820132,2258
4378,52.374385,4.964589,2258
4379,52.347076,4.999894,2258
4380,52.357267,4.93394,2258
4381,52.347055,5.007452,2258
4382,52.346383,4.848067,2258
4383,52.351227,4.807999,2258
4384,52.373624,4.820908,2258
4385,52.357286,4.934013,2258
4386,52.396412,4.905302,24720
4387,52.37245,4.819675,2258
4388,52.357509,4.999598,2258
4389,52.372853,4.821226,2258
4390,52.373548,4.821937,720
4391,52.35149,4.808318,1440
4392,52.373161,4.82178,2258
4393,52.373428,4.821204,2258
4394,52.395308,4.930775,2400
4395,52.340328,4.91828,2160
4396,52.346947,5.001774,720
4397,52.356955,5.00063,4560
4398,52.323356,4.863953,2258
4399,52.383146,4.825648,2258
4400,52.347484,5.006656,2258
4401,52.344332,4.85766,61440
4402,52.362739,4.77028,2880
4403,52.346403,5.003187,2258
4404,52.373078,4.82137,2258
4405,52.356015,5.00168,2258
4406,52.374349,4.964516,2258
4407,52.346485,5.01186,2258
4408,52.357194,4.933618,2258
4409,52.373267,4.821441,2258
4410,52.39724,4.907718,2880
4411,52.372308,4.820058,2258
4412,52.309203,4.961088,23520
4413,52.347097,5.006527,2258
4414,52.342253,4.920945,2258
4415,52.372837,4.821638,2258
4416,52.346576,5.012094,2258
4417,52.3512,4.807838,2258
4418,52.357331,4.934248,2258
4419,52.347472,5.005643,2258
4420,52.383064,4.825223,2258
4421,52.383179,4.826764,22080
4422,52.34595,5.004703,2880
4423,52.37335,4.969386,2160
4424,52.335729,4.87757,2880
4425,52.372752,4.820949,2258
4426,52.359844,4.982813,2258
4427,52.374278,4.964766,2258
4428,52.40601,4.932487,37920
4429,52.383073,4.825311,2258
4430,52.396286,4.905157,22320
4431,52.374388,4.967952,2400
4432,52.357695,4.933055,8640
4433,52.358658,4.996475,2258
4434,52.347704,5.013581,2258
4435,52.32307,4.981167,2258
4436,52.379611,4.840321,960
4437,52.372602,4.821538,2258
4438,52.373239,4.821133,2258
4439,52.356372,5.001017,2258
4440,52.374197,4.964693,2258
4441,52.354609,5.017339,17040
4442,52.375276,4.96483,21120
4443,52.351338,4.808511,2258
4444,52.371363,4.969037,154080
4445,52.347663,5.006302,2258
4446,52.405594,4.931683,37920
