MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,"Aantal Aansluitingen",%Leveringsrichting,"%Fysieke status","%Defintieve aansl (NRM)","%Soort aansluiting","Soort aansluiting Naam",SJV,"%SJV laag tarief","%Slimme Meter","Gemiddeld aantal telwielen"
,"GAS Liander",,"Korte Dijkstraat",1011GM,1011GM,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,1491,0,88.89,
,"Liander N.V. (NW)",,"Korte Dijkstraat",1011GM,1011GM,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,62,1x25,2212,85.71,85.71,1
,"GAS Liander",,Brandewijnsteeg,1011GN,1011GN,AMSTERDAM,NL,GAS,KVB,26,100,96.15,100,96,G4,1183,0,65.38,
,"Liander N.V. (NW)",,Brandewijnsteeg,1011GN,1011GN,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,96,1x25,1686,65.38,65.38,1
,"Liander N.V. (NW)",,"Krom Boomssloot",1011GP,1011GP,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,79,1x25,4665,64.29,57.14,1.2
,"GAS Liander",,"Krom Boomssloot",1011GP,1011GR,AMSTERDAM,NL,GAS,KVB,37,100,100,100,100,G4,1056,0,64.86,
,"Liander N.V. (NW)",,"Krom Boomssloot",1011GR,1011GR,AMSTERDAM,NL,ELK,KVB,33,100,93.94,100,70,1x25,1657,63.64,63.64,1
"Liander N.V.","GAS Liander",,"Krom Boomssloot",1011GS,1011GS,AMSTERDAM,NL,GAS,KVB,36,100,94.44,100,89,G4,1412,0,58.33,
"Liander N.V.","Liander N.V. (NW)",,"Krom Boomssloot",1011GS,1011GS,AMSTERDAM,NL,ELK,KVB,42,97.62,95.24,100,40,1x25,4286,66.67,61.9,1
,"Liander N.V. (NW)",,"Krom Boomssloot",1011GT,1011GT,AMSTERDAM,NL,ELK,KVB,13,100,92.31,100,77,1x25,2239,84.62,84.62,1
,"GAS Liander",,"Krom Boomssloot",1011GT,1011GT,AMSTERDAM,NL,GAS,KVB,10,100,90,100,90,G4,794,0,80,
"Liander N.V.","Liander N.V. (NW)",,"Krom Boomssloot",1011GV,1011GV,AMSTERDAM,NL,ELK,KVB,20,100,80,100,45,3x25,1944,55,50,1.2
,"GAS Liander",,"Krom Boomssloot",1011GV,1011GV,AMSTERDAM,NL,GAS,KVB,15,100,86.67,100,87,G4,1307,0,60,
,"GAS Liander",,"Krom Boomssloot",1011GW,1011GW,AMSTERDAM,NL,GAS,KVB,10,100,80,100,60,G4,3808,0,60,
"Liander N.V.","Liander N.V. (NW)",,"Krom Boomssloot",1011GW,1011GW,AMSTERDAM,NL,ELK,KVB,12,100,83.33,100,33,3x25,7776,75,75,1
,"GAS Liander",,"Krom Boomssloot",1011GX,1011GX,AMSTERDAM,NL,GAS,KVB,15,100,100,100,93,G4,1140,0,100,
,"Liander N.V. (NW)",,"Krom Boomssloot",1011GX,1011GX,AMSTERDAM,NL,ELK,KVB,19,100,100,100,89,1x25,1426,94.74,94.74,1
,"Liander N.V. (NW)",,Snoekjesgracht,1011GZ,1011GZ,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,97,1x25,1552,86.49,86.49,1
,"GAS Liander",,Snoekjesgracht,1011GZ,1011GZ,AMSTERDAM,NL,GAS,KVB,34,100,100,100,100,G4,883,0,88.24,
,"Liander N.V. (NW)",,Snoekjessteeg,1011HA,1011HB,AMSTERDAM,NL,ELK,KVB,229,100,97.38,100,63,1x25,3207,31.88,25.33,1.1
,"GAS Liander",,Snoekjessteeg,1011HA,1011HB,AMSTERDAM,NL,GAS,KVB,206,100,99.03,100,98,G4,1122,0,19.9,
,"Liander N.V. (NW)",,"Nieuwe Hoogstraat",1011HC,1011HC,AMSTERDAM,NL,ELK,KVB,58,100,75.86,100,53,1x25,3738,58.62,56.9,1
,"GAS Liander",,"Nieuwe Hoogstraat",1011HC,1011HC,AMSTERDAM,NL,GAS,KVB,48,100,79.17,100,96,G4,876,0,60.42,
,"Liander N.V. (NW)",,"Nieuwe Hoogstraat",1011HD,1011HD,AMSTERDAM,NL,ELK,KVB,47,100,55.32,100,51,3x25,4632,55.32,48.94,1.5
,"GAS Liander",,"Nieuwe Hoogstraat",1011HD,1011HD,AMSTERDAM,NL,GAS,KVB,40,100,55,100,95,G4,1163,0,52.5,
,"Liander N.V. (NW)",,"Nieuwe Hoogstraat",1011HE,1011HE,AMSTERDAM,NL,ELK,KVB,19,100,100,100,47,1x35,6309,63.16,57.89,1.1
,"GAS Liander",,"Nieuwe Hoogstraat",1011HE,1011HE,AMSTERDAM,NL,GAS,KVB,18,100,100,100,94,G4,1329,0,61.11,
,"GAS Liander",,"Nieuwe Hoogstraat",1011HG,1011HG,AMSTERDAM,NL,GAS,KVB,26,100,100,100,88,G4,976,0,96.15,
,"Liander N.V. (NW)",,"Nieuwe Hoogstraat",1011HG,1011HG,AMSTERDAM,NL,ELK,KVB,28,100,100,100,68,1x25,6240,96.43,96.43,1
,"Liander N.V. (NW)",,Onkelboerensteeg,1011HH,1011HH,AMSTERDAM,NL,ELK,KVB,22,100,100,100,77,1x25,1954,95.45,95.45,1
,"GAS Liander",,Onkelboerensteeg,1011HH,1011HH,AMSTERDAM,NL,GAS,KVB,22,100,100,100,100,G4,1203,0,95.45,
,"GAS Liander",,Zandstraat,1011HJ,1011HJ,AMSTERDAM,NL,GAS,KVB,14,100,100,100,79,G4,1493,0,57.14,
,"Liander N.V. (NW)",,Zandstraat,1011HJ,1011HJ,AMSTERDAM,NL,ELK,KVB,16,100,100,100,44,1x25,2472,56.25,56.25,1
,"Liander N.V. (NW)",,Zandstraat,1011HK,1011HK,AMSTERDAM,NL,ELK,KVB,11,100,100,100,64,1x25,2679,81.82,72.73,1.3
,"GAS Liander",,Zandstraat,1011HK,1011HK,AMSTERDAM,NL,GAS,KVB,10,100,100,100,90,G4,1916,0,70,
,"Liander N.V. (NW)",,Zandstraat,1011HL,1011HL,AMSTERDAM,NL,ELK,KVB,21,100,100,100,67,1x25,1689,80.95,80.95,1
,"GAS Liander",,Zandstraat,1011HL,1011HL,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1138,0,80,
,"GAS Liander",,Zanddwarsstraat,1011HM,1011HP,AMSTERDAM,NL,GAS,KVB,24,100,100,100,83,G4,1621,0,95.83,
"Liander N.V.","Liander N.V. (NW)",,Zanddwarsstraat,1011HM,1011HP,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,59,1x25,2401,88.89,88.89,1.5
,"GAS Liander",,Groenburgwal,1011HR,1011HR,AMSTERDAM,NL,GAS,KVB,42,100,100,100,90,G4,1525,0,83.33,
,"Liander N.V. (NW)",,Groenburgwal,1011HR,1011HR,AMSTERDAM,NL,ELK,KVB,47,100,100,100,79,1x25,4067,85.11,85.11,1
"Liander N.V.","Liander N.V. (NW)",,Groenburgwal,1011HS,1011HS,AMSTERDAM,NL,ELK,KVB,44,100,95.45,100,41,1x25,2270,75,75,1
,"GAS Liander",,Groenburgwal,1011HS,1011HS,AMSTERDAM,NL,GAS,KVB,38,100,100,100,89,G4,1280,0,81.58,
,"Liander N.V. (NW)",,Groenburgwal,1011HT,1011HT,AMSTERDAM,NL,ELK,KVB,23,95.65,100,100,52,1x25,2905,95.65,95.65,1
,"GAS Liander",,Groenburgwal,1011HT,1011HT,AMSTERDAM,NL,GAS,KVB,20,100,100,100,90,G4,1710,0,95,
,"GAS Liander",,Groenburgwal,1011HV,1011HV,AMSTERDAM,NL,GAS,KVB,20,100,100,100,85,G4,1305,0,90,
,"Liander N.V. (NW)",,Groenburgwal,1011HV,1011HV,AMSTERDAM,NL,ELK,KVB,22,100,100,100,59,1x25,2743,90.91,90.91,1
,"GAS Liander",,Groenburgwal,1011HW,1011HW,AMSTERDAM,NL,GAS,KVB,23,100,100,100,91,G4,2108,0,78.26,
,"Liander N.V. (NW)",,Groenburgwal,1011HW,1011HW,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,41,1x25,3671,79.31,72.41,1.2
,"GAS Liander",,Groenburgwal,1011HX,1011HX,AMSTERDAM,NL,GAS,KVB,11,100,100,100,91,G4,1450,0,90.91,
,"Liander N.V. (NW)",,Groenburgwal,1011HX,1011HX,AMSTERDAM,NL,ELK,KVB,13,100,92.31,100,54,1x25,2136,84.62,84.62,1
,"GAS Liander",,Verversstraat,1011HZ,1011HZ,AMSTERDAM,NL,GAS,KVB,38,100,100,100,87,G4,1427,0,97.37,
,"Liander N.V. (NW)",,Verversstraat,1011HZ,1011HZ,AMSTERDAM,NL,ELK,KVB,42,100,100,100,69,1x25,3559,95.24,95.24,1
"Liander N.V.","GAS Liander",,Verversstraat,1011JA,1011JA,AMSTERDAM,NL,GAS,KVB,19,100,89.47,100,79,G4,1688,0,84.21,
"Liander N.V.","Liander N.V. (NW)",,Verversstraat,1011JA,1011JA,AMSTERDAM,NL,ELK,KVB,24,100,95.83,100,46,1x25,1947,75,75,1
,"Liander N.V. (NW)",,Zwanenburgwal,1011JB,1011JB,AMSTERDAM,NL,ELK,KVB,39,100,100,100,69,1x25,2164,74.36,76.92,1
,"GAS Liander",,Zwanenburgwal,1011JB,1011JB,AMSTERDAM,NL,GAS,KVB,36,100,97.22,100,89,G4,1075,0,75,
,"Liander N.V. (NW)",,Zwanenburgwal,1011JC,1011JG,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,48,1x35,1695,73.91,69.57,1
"Liander N.V.","GAS Liander",,Zwanenburgwal,1011JC,1011JH,AMSTERDAM,NL,GAS,KVB,92,100,94.57,100,95,G4,1411,0,75,
"Liander N.V.","Liander N.V. (NW)",,Zwanenburgwal,1011JH,1011JH,AMSTERDAM,NL,ELK,KVB,97,100,85.57,100,39,1x35,3577,67.01,63.92,1.1
"Liander N.V.","Liander N.V. (NW)",,Staalstraat,1011JJ,1011JJ,AMSTERDAM,NL,ELK,KVB,12,100,83.33,100,42,1x25,5927,25,8.33,1.2
,"GAS Liander",,Staalstraat,1011JJ,1011JJ,AMSTERDAM,NL,GAS,KVB,10,100,100,100,80,G4,2308,0,10,
"Liander N.V.","GAS Liander",,Staalstraat,1011JK,1011JK,AMSTERDAM,NL,GAS,KVB,12,100,83.33,100,92,G4,977,0,41.67,
"Liander N.V.","Liander N.V. (NW)",,Staalstraat,1011JK,1011JK,AMSTERDAM,NL,ELK,KVB,12,83.33,83.33,100,42,1x35,6474,41.67,41.67,1
,"Liander N.V. (NW)",,Staalstraat,1011JL,1011JL,AMSTERDAM,NL,ELK,KVB,30,100,100,100,50,1x25,7055,56.67,50,1.2
,"GAS Liander",,Staalstraat,1011JL,1011JL,AMSTERDAM,NL,GAS,KVB,27,100,100,100,96,G4,1158,0,48.15,
"Liander N.V.","Liander N.V. (NW)",,Staalstraat,1011JM,1011JM,AMSTERDAM,NL,ELK,KVB,14,100,71.43,100,64,1x25,4955,14.29,7.14,1.1
"Liander N.V.","GAS Liander",,Staalstraat,1011JM,1011JM,AMSTERDAM,NL,GAS,KVB,14,100,71.43,100,86,G4,1580,0,7.14,
,"Liander N.V. (NW)",,Staalkade,1011JN,1011JN,AMSTERDAM,NL,ELK,KVB,18,100,100,100,44,1x25,2910,88.89,88.89,1
,"GAS Liander",,Staalkade,1011JN,1011JN,AMSTERDAM,NL,GAS,KVB,16,100,100,100,81,G4,1553,0,93.75,
,"GAS Liander",,Nieuwmarkt,1011JP,1011JP,AMSTERDAM,NL,GAS,KVB,11,100,100,100,91,G4,1909,0,100,
,"Liander N.V. (NW)",,Nieuwmarkt,1011JP,1011JP,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,43,1x25,8268,85.71,92.86,
,"Liander N.V. (NW)",,Nieuwmarkt,1011JR,1011JR,AMSTERDAM,NL,ELK,KVB,18,100,72.22,100,61,1x25,10266,94.44,72.22,
,"GAS Liander",,Nieuwmarkt,1011JR,1011JR,AMSTERDAM,NL,GAS,KVB,16,100,75,100,100,G4,1884,0,75,
,"GAS Liander",,Nieuwmarkt,1011JS,1011JT,AMSTERDAM,NL,GAS,KVB,20,100,100,100,75,G4,2760,0,35,
"Liander N.V.","Liander N.V. (NW)",,Nieuwmarkt,1011JS,1011JT,AMSTERDAM,NL,ELK,KVB,28,100,85.71,100,32,1x25,20158,35.71,32.14,1.1
"Liander N.V.","GAS Liander",,Kloveniersburgwal,1011JV,1011JV,AMSTERDAM,NL,GAS,KVB,17,100,94.12,100,76,G4,2056,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kloveniersburgwal,1011JV,1011JV,AMSTERDAM,NL,ELK,KVB,20,100,95,100,35,1x25,4855,15,10,1.1
,"Liander N.V. (NW)",,Kloveniersburgwal,1011JW,1011JW,AMSTERDAM,NL,ELK,KVB,20,100,75,100,70,3x25,4580,70,45,1.5
,"GAS Liander",,Kloveniersburgwal,1011JW,1011JW,AMSTERDAM,NL,GAS,KVB,16,100,81.25,100,75,G4,1699,0,50,
,"GAS Liander",,Kloveniersburgwal,1011JX,1011JX,AMSTERDAM,NL,GAS,KVB,12,100,91.67,100,75,G4,2872,0,8.33,
"Liander N.V.","Liander N.V. (NW)",,Kloveniersburgwal,1011JX,1011JX,AMSTERDAM,NL,ELK,KVB,16,100,87.5,100,69,1x25,3647,37.5,12.5,1.3
,"Liander N.V. (NW)",,Kloveniersburgwal,1011JZ,1011JZ,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,74,1x25,6880,21.05,15.79,1.1
,"GAS Liander",,Kloveniersburgwal,1011JZ,1011JZ,AMSTERDAM,NL,GAS,KVB,14,100,100,100,86,G4,2110,0,14.29,
,"GAS Liander",,Kloveniersburgwal,1011KA,1011KA,AMSTERDAM,NL,GAS,KVB,30,100,100,100,97,G4,1620,0,36.67,
,"Liander N.V. (NW)",,Kloveniersburgwal,1011KA,1011KA,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,74,1x25,3708,42.86,37.14,1.1
,"Liander N.V. (NW)",,Kloveniersburgwal,1011KB,1011KB,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,59,3x25,6348,88.89,88.89,1
,"GAS Liander",,Kloveniersburgwal,1011KB,1011KB,AMSTERDAM,NL,GAS,KVB,21,100,100,100,81,G4,3105,0,90.48,
"Liander N.V.","Liander N.V. (NW)",,Kloveniersburgwal,1011KC,1011KC,AMSTERDAM,NL,ELK,KVB,29,100,89.66,100,48,1x25,3501,79.31,75.86,1
,"GAS Liander",,Kloveniersburgwal,1011KC,1011KC,AMSTERDAM,NL,GAS,KVB,24,100,100,100,88,G4,1742,0,83.33,
,"GAS Liander",,Kloveniersburgwal,1011KD,1011KD,AMSTERDAM,NL,GAS,KVB,20,100,75,100,90,G4,2259,0,65,
,"Liander N.V. (NW)",,Kloveniersburgwal,1011KD,1011KD,AMSTERDAM,NL,ELK,KVB,23,100,73.91,100,43,1x35,8376,91.3,65.22,2
,"GAS Liander",,Kloveniersburgwal,1011KE,1011KH,AMSTERDAM,NL,GAS,KVB,23,100,100,100,70,G4,3503,0,73.91,
"Liander N.V.","Liander N.V. (NW)",,Kloveniersburgwal,1011KE,1011KE,AMSTERDAM,NL,ELK,KVB,11,100,63.64,100,55,3x25,9707,45.45,36.36,1
,"Liander N.V. (NW)",,Raamgracht,1011KH,1011KH,AMSTERDAM,NL,ELK,KVB,21,100,90.48,100,48,1x25,2913,71.43,71.43,1
"Liander N.V.","Liander N.V. (NW)",,Raamgracht,1011KJ,1011KJ,AMSTERDAM,NL,ELK,KVB,38,97.37,94.74,100,58,1x25,2147,57.89,57.89,1
"Liander N.V.","GAS Liander",,Raamgracht,1011KJ,1011KJ,AMSTERDAM,NL,GAS,KVB,33,100,96.97,100,94,G4,1169,0,57.58,
,"GAS Liander",,Raamgracht,1011KK,1011KK,AMSTERDAM,NL,GAS,KVB,34,100,79.41,100,97,G4,1324,0,5.88,
,"Liander N.V. (NW)",,Raamgracht,1011KK,1011KK,AMSTERDAM,NL,ELK,KVB,43,100,74.42,100,49,1x25,3835,34.88,4.65,1.1
,"Liander N.V. (NW)",,"Raamgracht AB",1011KL,1011KM,AMSTERDAM,NL,ELK,KVB,16,100,87.5,100,38,3x25,4526,68.75,62.5,1
,"GAS Liander",,"Raamgracht AB",1011KL,1011KM,AMSTERDAM,NL,GAS,KVB,13,100,100,100,85,G4,2222,0,61.54,
,"GAS Liander",,"'s-Gravelandse Veer",1011KN,1011KN,AMSTERDAM,NL,GAS,KVB,21,100,95.24,100,90,G4,1243,0,66.67,
,"Liander N.V. (NW)",,"'s-Gravelandse Veer",1011KN,1011KN,AMSTERDAM,NL,ELK,KVB,22,95.45,95.45,100,55,1x25,2110,63.64,68.18,1
"Liander N.V.","Liander N.V. (NW)",,Oudeschans,1011KP,1011KP,AMSTERDAM,NL,ELK,KVB,33,100,72.73,100,48,3x25,2802,21.21,21.21,1
"Liander N.V.","GAS Liander",,Oudeschans,1011KP,1011KP,AMSTERDAM,NL,GAS,KVB,27,100,77.78,100,74,G4,1304,0,25.93,
"Liander N.V.","Liander N.V. (NW)",,Oudeschans,1011KR,1011KR,AMSTERDAM,NL,ELK,KVB,24,100,83.33,100,50,1x25,2222,45.83,45.83,1
"Liander N.V.","GAS Liander",,Oudeschans,1011KR,1011KR,AMSTERDAM,NL,GAS,KVB,20,100,85,100,70,G4,1210,0,45,
,"GAS Liander",,Oudeschans,1011KS,1011KS,AMSTERDAM,NL,GAS,KVB,13,100,100,100,100,G4,1671,0,53.85,
,"Liander N.V. (NW)",,Oudeschans,1011KS,1011KS,AMSTERDAM,NL,ELK,KVB,15,100,100,100,47,1x25,2684,53.33,53.33,1
,"GAS Liander",,Oudeschans,1011KT,1011KT,AMSTERDAM,NL,GAS,KVB,27,100,96.3,100,96,G4,1864,0,81.48,
,"Liander N.V. (NW)",,Oudeschans,1011KT,1011KT,AMSTERDAM,NL,ELK,KVB,29,100,100,100,62,1x25,2823,86.21,86.21,1
,"Liander N.V. (NW)",,Oudeschans,1011KV,1011KW,AMSTERDAM,NL,ELK,KVB,92,98.91,96.74,100,35,1x35,2509,32.61,30.43,1.1
,"GAS Liander",,Oudeschans,1011KV,1011KW,AMSTERDAM,NL,GAS,KVB,87,100,98.85,100,98,G4,1069,0,31.03,
"Liander N.V.","Liander N.V. (NW)",,Oudeschans,1011KX,1011KZ,AMSTERDAM,NL,ELK,KVB,44,100,84.09,100,43,1x25,3706,36.36,29.55,1
,"GAS Liander",,Oudeschans,1011KX,1011KZ,AMSTERDAM,NL,GAS,KVB,34,100,91.18,100,82,G4,1809,0,35.29,
"Liander N.V.","GAS Liander",,Oudeschans,1011LA,1011LA,AMSTERDAM,NL,GAS,KVB,11,100,90.91,100,64,G4,1344,0,45.45,
,"Liander N.V. (NW)",,Oudeschans,1011LA,1011LA,AMSTERDAM,NL,ELK,KVB,12,100,91.67,100,50,1x35,1921,41.67,41.67,1
,"Liander N.V. (NW)",,Oudeschans,1011LB,1011LB,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,52,1x25,3242,37.93,31.03,1.1
,"GAS Liander",,Oudeschans,1011LB,1011LB,AMSTERDAM,NL,GAS,KVB,26,100,100,100,100,G4,1188,0,30.77,
,"GAS Liander",,Oudeschans,1011LC,1011LC,AMSTERDAM,NL,GAS,KVB,14,100,92.86,100,93,G4,1737,0,78.57,
,"Liander N.V. (NW)",,Oudeschans,1011LC,1011LC,AMSTERDAM,NL,ELK,KVB,14,100,100,100,57,1x35,2985,85.71,85.71,1
,"GAS Liander",,Oudeschans,1011LD,1011LD,AMSTERDAM,NL,GAS,KVB,41,100,100,100,98,G4,1373,0,58.54,
,"Liander N.V. (NW)",,Oudeschans,1011LD,1011LD,AMSTERDAM,NL,ELK,KVB,50,98,100,100,56,1x25,2820,60,58,1
,"GAS Liander",,Oudeschans,1011LE,1011LE,AMSTERDAM,NL,GAS,KVB,38,100,100,100,97,G4,1370,0,7.89,
"Liander N.V.","Liander N.V. (NW)",,Oudeschans,1011LE,1011LE,AMSTERDAM,NL,ELK,KVB,44,100,95.45,100,41,1x25,2338,13.64,11.36,1
,"GAS Liander",,"Oudeschans AB",1011LG,1011LH,AMSTERDAM,NL,GAS,KVB,22,100,100,100,100,G4,1208,0,4.55,
"Liander N.V.","Liander N.V. (NW)",,"Oudeschans AB",1011LG,1011LG,AMSTERDAM,NL,ELK,KVB,10,100,80,100,50,1x35,2893,0,0,1
,"Liander N.V. (NW)",,Oostersekade,1011LH,1011LH,AMSTERDAM,NL,ELK,KVB,20,100,100,100,70,1x25,2278,10,5,1.1
,"GAS Liander",,"Nieuwe Batavierstraat",1011LJ,1011LJ,AMSTERDAM,NL,GAS,KVB,15,100,100,100,93,G4,982,0,26.67,
,"Liander N.V. (NW)",,"Nieuwe Batavierstraat",1011LJ,1011LJ,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,2483,25,25,1
,"GAS Liander",,"Nieuwe Batavierstraat",1011LK,1011LL,AMSTERDAM,NL,GAS,KVB,30,100,96.67,100,90,G4,1693,0,0,
,"Liander N.V. (NW)",,"Nieuwe Batavierstraat",1011LK,1011LL,AMSTERDAM,NL,ELK,KVB,32,100,100,100,63,1x35,2695,12.5,0,1.1
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LM,1011LM,AMSTERDAM,NL,ELK,KVB,122,100,98.36,100,45,1x25,3212,52.46,48.36,1.1
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LM,1011LM,AMSTERDAM,NL,GAS,KVB,115,100,100,100,97,G4,1040,0,50.43,
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LN,1011LP,AMSTERDAM,NL,ELK,KVB,17,100,88.24,100,71,1x25,2010,11.76,5.88,1
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LN,1011LP,AMSTERDAM,NL,GAS,KVB,15,100,100,100,93,G4,1298,0,6.67,
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LR,1011LR,AMSTERDAM,NL,GAS,KVB,14,100,100,100,93,G4,1017,0,50,
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LR,1011LR,AMSTERDAM,NL,ELK,KVB,14,100,100,100,50,1x35,2048,57.14,50,1.1
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LS,1011LS,AMSTERDAM,NL,GAS,KVB,13,100,100,100,92,G4,1270,0,0,
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LS,1011LS,AMSTERDAM,NL,ELK,KVB,13,100,100,100,100,1x25,1379,0,0,1
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LT,1011LT,AMSTERDAM,NL,GAS,KVB,13,100,92.31,100,100,G4,795,0,7.69,
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LT,1011LT,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,71,1x25,1641,14.29,7.14,1
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LV,1011LV,AMSTERDAM,NL,GAS,KVB,16,100,100,100,94,G4,1007,0,18.75,
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LV,1011LV,AMSTERDAM,NL,ELK,KVB,16,100,100,100,75,1x25,1984,25,18.75,1.1
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LW,1011LW,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,88,1x25,1433,3.13,0,1
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LW,1011LW,AMSTERDAM,NL,GAS,KVB,31,100,100,100,94,G4,891,0,0,
,"GAS Liander",,"Nieuwe Uilenburgerstraat",1011LX,1011LZ,AMSTERDAM,NL,GAS,KVB,32,100,59.38,100,75,G4,2422,0,3.13,
,"Liander N.V. (NW)",,"Nieuwe Uilenburgerstraat",1011LX,1011LX,AMSTERDAM,NL,ELK,KVB,10,100,80,100,60,3x25,10640,40,10,1.3
"Liander N.V.","Liander N.V. (NW)",,Valkenburgerstraat,1011LZ,1011LZ,AMSTERDAM,NL,ELK,KVB,94,100,85.11,100,53,1x35,3801,15.96,7.45,1.1
,"GAS Liander",,Nieuwmarkt,1011MA,1011MB,AMSTERDAM,NL,GAS,KVB,40,100,100,100,100,G4,764,0,75,
"Liander N.V.","Liander N.V. (NW)",,Nieuwmarkt,1011MA,1011MB,AMSTERDAM,NL,ELK,KVB,43,100,93.02,100,91,1x25,2405,72.09,69.77,1
,"Liander N.V. (NW)",,"Krom Boomssloot",1011MC,1011MG,AMSTERDAM,NL,ELK,KVB,44,100,100,100,45,1x35,3317,27.27,20.45,1.1
,"GAS Liander",,"Krom Boomssloot",1011MC,1011MX,AMSTERDAM,NL,GAS,KVB,45,100,100,100,100,G4,862,0,20,
"Liander N.V.","Liander N.V. (NW)",,Valkenburgerstraat,1011MH,1011MH,AMSTERDAM,NL,ELK,KVB,48,100,97.92,100,56,3x25,3450,6.25,2.08,1
,"Liander N.V. (NW)",,Valkenburgerstraat,1011MJ,1011MJ,AMSTERDAM,NL,ELK,KVB,32,100,100,100,47,3x25,6936,18.75,3.13,1.2
,"Liander N.V. (NW)",,Rapenburgerstraat,1011MK,1011MK,AMSTERDAM,NL,ELK,KVB,55,100,100,100,75,1x35,2286,5.45,3.64,1
,"Liander N.V. (NW)",,Rapenburgerstraat,1011ML,1011ML,AMSTERDAM,NL,ELK,KVB,44,100,100,100,89,1x35,2313,4.55,2.27,1
,"Liander N.V. (NW)",,Rapenburgerstraat,1011MN,1011MN,AMSTERDAM,NL,ELK,KVB,65,98.46,100,100,80,1x35,2536,7.69,7.69,1
,"Liander N.V. (NW)",,"Anne Frankstraat",1011MP,1011MP,AMSTERDAM,NL,ELK,KVB,22,100,100,100,59,1x35,2797,0,0,1
,"Liander N.V. (NW)",,Koerierstersplein,1011MR,1011MR,AMSTERDAM,NL,ELK,KVB,18,100,100,100,56,1x35,2764,0,0,1
,"Liander N.V. (NW)",,Februariplein,1011MT,1011MT,AMSTERDAM,NL,ELK,KVB,18,100,100,100,67,1x35,2848,11.11,5.56,1.1
,"Liander N.V. (NW)",,Markenplein,1011MV,1011MV,AMSTERDAM,NL,ELK,KVB,27,100,100,100,67,1x35,2210,11.11,11.11,1
,"Liander N.V. (NW)",,Uilenburgerwerf,1011MX,1011MX,AMSTERDAM,NL,ELK,KVB,38,100,100,100,92,1x35,2272,5.26,2.63,1
,"Liander N.V. (NW)",,Uilenburgerwerf,1011MZ,1011MZ,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,97,1x35,3099,6.25,3.13,1
,"GAS Liander",,Uilenburgerwerf,1011MZ,1011MZ,AMSTERDAM,NL,GAS,KVB,31,100,96.77,100,100,G4,710,0,3.23,
"Liander N.V.","Liander N.V. (NW)",,Valkenburgerstraat,1011NA,1011NA,AMSTERDAM,NL,ELK,KVB,100,100,77,100,58,3x25,4528,63,51,1
"Liander N.V.","GAS Liander",,Valkenburgerstraat,1011NA,1011NA,AMSTERDAM,NL,GAS,KVB,77,100,70.13,100,82,G4,1270,0,64.94,
,"Liander N.V. (NW)",,Valkenburgerstraat,1011NB,1011NB,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,43,1x25,4634,52.17,47.83,1.1
,"GAS Liander",,Valkenburgerstraat,1011NB,1011NB,AMSTERDAM,NL,GAS,KVB,18,100,100,100,94,G4,796,0,50,
"Liander N.V.","Liander N.V. (NW)",,Valkenburgerstraat,1011NC,1011NC,AMSTERDAM,NL,ELK,KVB,107,100,85.98,100,91,3x25,3880,5.61,2.8,1
