MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,,longitude,latitude 
Liander N.V.,Liander N.V. (NW),Liander NW,Herenstraat,1015CA,1015CA,AMSTERDAM,NL,ELK,KVB,32,100,87.5,100,91,3x25,4490,6.25,0,2.1,52.37711918,4.889263625
Liander N.V.,Liander N.V. (NW),Liander NW,Herenstraat,1015CB,1015CB,AMSTERDAM,NL,ELK,KVB,34,100,82.35,100,91,3x25,4597,11.76,0,2.4,52.37733462,4.888640971
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CC,1015CC,AMSTERDAM,NL,ELK,KVB,19,100,89.47,100,79,3x25,9249,21.05,0,1.7,52.3792612,4.889965486
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CD,1015CD,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,71,3x25,8353,33.33,0,2.4,52.3787821,4.889554919
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CE,1015CE,AMSTERDAM,NL,ELK,KVB,69,100,98.55,100,91,3x25,5044,13.04,0,1.9,52.37820575,4.889025633
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CG,1015CG,AMSTERDAM,NL,ELK,KVB,21,100,100,100,100,3x25,3699,9.52,0,1.4,52.37769593,4.888550393
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CH,1015CH,AMSTERDAM,NL,ELK,KVB,27,100,100,100,93,3x25,5687,7.41,0,1.7,52.37716158,4.888084368
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CJ,1015CJ,AMSTERDAM,NL,ELK,KVB,37,100,89.19,100,92,3x25,5485,8.11,0,1.6,52.37643563,4.88742993
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CK,1015CK,AMSTERDAM,NL,ELK,KVB,18,100,100,100,89,3x25,5304,16.67,0,2.2,52.37585887,4.886866861
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CL,1015CL,AMSTERDAM,NL,ELK,KVB,24,100,100,100,75,3x25,4130,20.83,0,1.3,52.37556628,4.886663986
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CN,1015CN,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,88,3x25,5191,5.88,0,1.3,52.37950678,4.889299469
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CP,1015CP,AMSTERDAM,NL,ELK,KVB,21,100,100,100,90,3x25,3581,9.52,0,1.6,52.37925868,4.889071588
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CR,1015CR,AMSTERDAM,NL,ELK,KVB,76,100,96.05,100,91,3x25,4054,9.21,0,1.6,52.37878928,4.888593125
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CS,1015CS,AMSTERDAM,NL,ELK,KVB,21,100,100,100,76,3x25,7060,14.29,0,1.7,52.37826604,4.888155869
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CT,1015CT,AMSTERDAM,NL,ELK,KVB,31,100,100,100,94,3x25,4452,16.13,0,1.8,52.37783283,4.887761962
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CV,1015CV,AMSTERDAM,NL,ELK,KVB,27,100,100,100,89,3x25,4839,14.81,0,1.6,52.37736161,4.887322474
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CW,1015CW,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,76,3x25,5688,38.1,0,2.1,52.37673912,4.886704974
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CX,1015CX,AMSTERDAM,NL,ELK,KVB,20,100,90,100,65,3x25,12033,40,0,1.7,52.37616198,4.88618082
Liander N.V.,Liander N.V. (NW),Liander NW,Keizersgracht,1015CZ,1015CZ,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,83,3x25,3483,11.11,0,1.2,52.37584516,4.885897065
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsenstraat,1015DA,1015DA,AMSTERDAM,NL,ELK,KVB,22,100,100,100,95,3x25,6299,13.64,0,1.4,52.37772596,4.887051105
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsenstraat,1015DB,1015DB,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,100,3x25,4164,13.64,0,2.1,52.37787504,4.886610062
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsenstraat,1015DC,1015DC,AMSTERDAM,NL,ELK,KVB,18,100,100,100,89,3x25,5758,16.67,0,2.1,52.3778142,4.887218592
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsenstraat,1015DD,1015DD,AMSTERDAM,NL,ELK,KVB,23,100,100,100,91,3x25,6280,26.09,0,2.1,52.37796812,4.886765664
Liander N.V.,Liander N.V. (NW),Liander NW,Leliegracht,1015DE,1015DE,AMSTERDAM,NL,ELK,KVB,16,100,100,100,81,3x25,9045,25,0,1.7,52.37505512,4.88747677
Liander N.V.,Liander N.V. (NW),Liander NW,Leliegracht,1015DG,1015DG,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,95,3x25,6780,23.81,0,1.9,52.37528233,4.886832332
Liander N.V.,Liander N.V. (NW),Liander NW,Leliegracht,1015DH,1015DH,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,93,3x25,5195,10,0,1.7,52.37574264,4.885472347
Liander N.V.,Liander N.V. (NW),Liander NW,Leliegracht,1015DJ,1015DJ,AMSTERDAM,NL,ELK,KVB,13,100,100,100,92,3x25,9313,15.38,0,1.2,52.37590372,4.885008005
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DK,1015DK,AMSTERDAM,NL,ELK,KVB,44,100,95.45,100,89,3x25,4643,18.18,0,1.4,52.37978266,4.888193429
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DL,1015DL,AMSTERDAM,NL,ELK,KVB,42,100,95.24,100,95,3x25,4371,9.52,0,1.3,52.37914355,4.887612382
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DM,1015DM,AMSTERDAM,NL,ELK,KVB,21,100,100,100,95,3x25,2100,9.52,0,1.1,52.3788282,4.887310549
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DN,1015DN,AMSTERDAM,NL,ELK,KVB,21,100,100,100,100,3x25,2209,0,0,1.5,52.37864927,4.887355483
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DP,1015DP,AMSTERDAM,NL,ELK,KVB,14,100,100,100,100,3x25,2795,0,0,1.2,52.37848176,4.887212698
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DR,1015DR,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,97,3x25,3166,8.82,0,1.2,52.3782605,4.886914511
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DS,1015DS,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,93,3x25,6479,19.05,0,1.5,52.37775555,4.886327951
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DT,1015DT,AMSTERDAM,NL,ELK,KVB,132,100,86.36,100,95,3x25,4345,8.33,0,1.2,52.37669781,4.88542088
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DV,1015DV,AMSTERDAM,NL,ELK,KVB,30,100,93.33,100,97,3x25,2390,6.67,0,1.2,52.38002354,4.887563709
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DW,1015DW,AMSTERDAM,NL,ELK,KVB,41,100,95.12,100,98,3x25,2675,9.76,0,1.3,52.37836606,4.886045796
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DX,1015DX,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,98,3x25,2785,2.33,0,1.4,52.37774164,4.885479691
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015DZ,1015DZ,AMSTERDAM,NL,ELK,KVB,26,100,80.77,100,96,3x25,3870,3.85,0,1.9,52.37720972,4.885000179
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015EA,1015EA,AMSTERDAM,NL,ELK,KVB,40,100,95,100,93,3x25,6190,17.5,0,1.5,52.37629974,4.884150059
Liander N.V.,Liander N.V. (NW),Liander NW,Prinsengracht,1015EB,1015EB,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,97,3x25,1890,8.11,0,1.1,52.37565726,4.883560943
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GA,1015GA,AMSTERDAM,NL,ELK,KVB,39,100,100,100,100,3x25,3999,5.13,0,1.7,52.37892245,4.892908787
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GB,1015GB,AMSTERDAM,NL,ELK,KVB,22,100,86.36,100,100,3x25,4863,13.64,0,1.3,52.37922996,4.890797612
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GC,1015GC,AMSTERDAM,NL,ELK,KVB,55,100,94.55,100,91,3x25,4716,10.91,0,1.9,52.37988313,4.888996507
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GD,1015GD,AMSTERDAM,NL,ELK,KVB,41,100,92.68,100,95,3x25,3866,9.76,0,1.2,52.38082697,4.887346693
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GE,1015GE,AMSTERDAM,NL,ELK,KVB,33,100,93.94,100,94,3x25,2422,6.06,0,1.2,52.38125956,4.886562441
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GG,1015GG,AMSTERDAM,NL,ELK,KVB,34,100,88.24,100,94,3x25,3396,8.82,0,2,52.38169209,4.88577402
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GH,1015GH,AMSTERDAM,NL,ELK,KVB,25,100,100,100,96,3x25,1512,0,0,1.3,52.3820349,4.885172461
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1015GJ,1015GJ,AMSTERDAM,NL,ELK,KVB,73,100,97.26,100,92,3x25,2855,8.22,0,1.6,52.38262258,4.884123477
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht AB,1015GK,1015GK,AMSTERDAM,NL,ELK,KVB,74,100,100,100,99,3x25,3459,5.41,0,1.4,52.38306652,4.883109049
Liander N.V.,Liander N.V. (NW),Liander NW,Driehoekstraat,1015GL,1015GL,AMSTERDAM,NL,ELK,KVB,70,100,100,100,93,3x25,2639,10,0,1.4,52.38262335,4.883146872
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GM,1015GM,AMSTERDAM,NL,ELK,KVB,22,100,86.36,100,100,3x25,2470,4.55,0,1.3,52.38259375,4.882530722
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GN,1015GN,AMSTERDAM,NL,ELK,KVB,33,100,100,100,97,3x25,2148,3.03,0,1.5,52.38208911,4.882212175
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GP,1015GP,AMSTERDAM,NL,ELK,KVB,51,100,100,100,100,3x25,1891,5.88,0,1.1,52.38080276,4.881382776
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GR,1015GR,AMSTERDAM,NL,ELK,KVB,39,100,100,100,97,3x25,2339,5.13,0,1.5,52.37954356,4.880597417
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GS,1015GS,AMSTERDAM,NL,ELK,KVB,55,100,87.27,100,100,3x25,2546,5.45,0,1.8,52.37821479,4.879783959
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GT,1015GT,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,3x25,1600,10,0,1.3,52.37743578,4.879255689
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GV,1015GV,AMSTERDAM,NL,ELK,KVB,18,100,100,100,94,3x25,1565,0,0,1.4,52.37727641,4.879147778
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GW,1015GW,AMSTERDAM,NL,ELK,KVB,14,100,100,100,100,3x25,1392,0,0,1.1,52.37708343,4.879026005
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GX,1015GX,AMSTERDAM,NL,ELK,KVB,58,100,96.55,100,100,3x25,2080,1.72,0,1.2,52.37625423,4.878501474
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1015GZ,1015GZ,AMSTERDAM,NL,ELK,KVB,18,100,100,100,94,3x25,3089,5.56,0,1.6,52.37505444,4.877752436
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht AB,1015HA,1015HB,AMSTERDAM,NL,ELK,KVB,43,100,93.02,100,95,3x25,4102,6.98,0,1.5,52.37868039,4.880454279
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Leliestraat,1015HC,1015HC,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,100,3x25,1881,0,0,2.3,52.37471134,4.878517553
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Leliestraat,1015HD,1015HD,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,96,3x25,1964,4.35,0,1.3,52.3745527,4.877882479
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Leliestraat,1015HE,1015HE,AMSTERDAM,NL,ELK,KVB,28,100,71.43,100,89,3x25,2471,7.14,0,1.7,52.37485974,4.878599801
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Leliestraat,1015HG,1015HG,AMSTERDAM,NL,ELK,KVB,28,100,71.43,100,89,3x25,3066,3.57,0,1.5,52.37473314,4.877973366
Liander N.V.,Liander N.V. (NW),Liander NW,Kromme Palmstraat,1015HH,1015HH,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,3x25,1999,0,0,1.7,52.38237685,4.882718418
Liander N.V.,Liander N.V. (NW),Liander NW,Palmgracht,1015HJ,1015HJ,AMSTERDAM,NL,ELK,KVB,46,100,91.3,100,89,3x25,1637,0,0,3.2,52.38206565,4.884521847
Liander N.V.,Liander N.V. (NW),Liander NW,Palmgracht,1015HK,1015HK,AMSTERDAM,NL,ELK,KVB,23,100,100,100,100,3x25,3908,4.35,0,1.2,52.38193491,4.883674197
Liander N.V.,Liander N.V. (NW),Liander NW,Palmgracht,1015HL,1015HL,AMSTERDAM,NL,ELK,KVB,39,100,92.31,100,100,3x25,2132,5.13,0,1,52.3817675,4.882497438
Liander N.V.,Liander N.V. (NW),Liander NW,Palmgracht,1015HM,1015HM,AMSTERDAM,NL,ELK,KVB,42,100,100,100,95,3x25,1554,7.14,0,1.3,52.3823523,4.884044541
Liander N.V.,Liander N.V. (NW),Liander NW,Palmgracht,1015HN,1015HN,AMSTERDAM,NL,ELK,KVB,54,100,85.19,100,89,3x25,1958,1.85,0,1.5,52.38215382,4.882946218
Liander N.V.,Liander N.V. (NW),Liander NW,Palmstraat,1015HP,1015HP,AMSTERDAM,NL,ELK,KVB,43,100,97.67,100,98,3x25,2498,4.65,0,1.7,52.38160892,4.88391427
Liander N.V.,Liander N.V. (NW),Liander NW,Palmstraat,1015HR,1015HR,AMSTERDAM,NL,ELK,KVB,53,100,96.23,100,100,3x25,1808,0,0,1.6,52.38135551,4.882341742
Liander N.V.,Liander N.V. (NW),Liander NW,Palmstraat,1015HS,1015HS,AMSTERDAM,NL,ELK,KVB,52,100,96.15,100,92,3x25,2901,3.85,0,1.3,52.38175416,4.884106904
Liander N.V.,Liander N.V. (NW),Liander NW,Palmstraat,1015HT,1015HT,AMSTERDAM,NL,ELK,KVB,55,100,100,100,98,3x25,1821,5.45,0,1.2,52.38147586,4.88220775
Liander N.V.,Liander N.V. (NW),Liander NW,Palmdwarsstraat,1015HV,1015HV,AMSTERDAM,NL,ELK,KVB,57,100,100,100,98,3x25,2560,7.02,0,1.8,52.38157724,4.883728434
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015HW,1015HW,AMSTERDAM,NL,ELK,KVB,53,100,98.11,100,96,3x25,3702,11.32,0,1.3,52.38129757,4.885539644
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015HX,1015HX,AMSTERDAM,NL,ELK,KVB,39,100,97.44,100,95,3x25,3933,2.56,0,1,52.381135,4.884431758
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015HZ,1015HZ,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,100,3x25,1565,0,0,1.5,52.38100552,4.883531513
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015JA,1015JA,AMSTERDAM,NL,ELK,KVB,15,100,93.33,100,100,3x25,1714,0,0,1.1,52.38096187,4.883206954
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015JB,1015JB,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,3x25,1878,10.71,0,1.9,52.38091152,4.882892041
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015JC,1015JC,AMSTERDAM,NL,ELK,KVB,61,100,98.36,100,95,3x25,1843,4.92,0,1.1,52.38074236,4.882002938
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015JD,1015JD,AMSTERDAM,NL,ELK,KVB,55,100,83.64,100,95,3x25,3584,7.27,0,2.7,52.38142818,4.885162178
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015JE,1015JE,AMSTERDAM,NL,ELK,KVB,83,100,90.36,100,98,3x25,1858,1.2,0,1.6,52.38115816,4.883429785
Liander N.V.,Liander N.V. (NW),Liander NW,Willemsstraat,1015JG,1015JG,AMSTERDAM,NL,ELK,KVB,42,100,83.33,100,98,3x25,1679,2.38,0,1.2,52.38094032,4.881979659
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Willemsstraat,1015JH,1015JH,AMSTERDAM,NL,ELK,KVB,27,100,37.04,100,96,3x25,5268,7.41,0,2.8,52.3808928,4.880973453
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JJ,1015JJ,AMSTERDAM,NL,ELK,KVB,68,100,92.65,100,97,3x25,1765,1.47,0,1.3,52.3809496,4.886306486
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JK,1015JK,AMSTERDAM,NL,ELK,KVB,79,100,98.73,100,99,3x25,2237,3.8,0,1.1,52.38067747,4.884545195
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JL,1015JL,AMSTERDAM,NL,ELK,KVB,52,100,98.08,100,100,3x25,1162,0,0,1.1,52.38045981,4.883005601
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JM,1015JM,AMSTERDAM,NL,ELK,KVB,38,100,100,100,97,3x25,2142,2.63,0,1.2,52.38034371,4.882249799
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JN,1015JN,AMSTERDAM,NL,ELK,KVB,36,100,91.67,100,100,3x25,1914,2.78,0,1.2,52.38021954,4.881397665
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JP,1015JP,AMSTERDAM,NL,ELK,KVB,47,100,95.74,100,96,3x25,1788,0,0,1.6,52.38105025,4.886151221
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JR,1015JR,AMSTERDAM,NL,ELK,KVB,51,100,100,100,100,3x25,1967,1.96,0,1.2,52.38084605,4.884750845
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JS,1015JS,AMSTERDAM,NL,ELK,KVB,51,100,92.16,100,96,3x25,2175,1.96,0,1.4,52.38063768,4.883353545
Liander N.V.,Liander N.V. (NW),Liander NW,Goudsbloemstraat,1015JT,1015JT,AMSTERDAM,NL,ELK,KVB,78,100,87.18,100,96,3x25,2033,2.56,0,1.6,52.38043613,4.881984818
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Goudsbloemdwstr,1015JV,1015JV,AMSTERDAM,NL,ELK,KVB,31,100,93.55,100,94,3x25,2384,6.45,0,1.5,52.38097592,4.88565466
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Goudsbloemdwstr,1015JW,1015JW,AMSTERDAM,NL,ELK,KVB,20,100,85,100,90,3x25,3730,15,0,2,52.38090091,4.885502762
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Goudsbloemdwstr,1015JX,1015JX,AMSTERDAM,NL,ELK,KVB,25,100,100,100,88,3x25,6022,16,0,1.6,52.38072599,4.884129048
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Goudsbloemdwstr,1015JZ,1015JZ,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,91,3x25,7847,21.74,0,1.4,52.38069709,4.883965013
Liander N.V.,Liander N.V. (NW),Liander NW,Derde Goudsbloemdwstr,1015KA,1015KA,AMSTERDAM,NL,ELK,KVB,37,100,89.19,100,95,3x25,2525,0,0,1.5,52.38023113,4.882433178
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KB,1015KB,AMSTERDAM,NL,ELK,KVB,47,100,97.87,100,87,3x25,3869,12.77,0,1.4,52.38043061,4.887144169
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KC,1015KC,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,89,3x25,3798,8.57,0,1.3,52.3803218,4.886356845
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KD,1015KD,AMSTERDAM,NL,ELK,KVB,47,100,91.49,100,87,3x25,5715,19.15,0,1.5,52.38014165,4.885126975
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KE,1015KE,AMSTERDAM,NL,ELK,KVB,74,100,100,100,95,3x25,2568,5.41,0,1.1,52.37980831,4.883363509
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KG,1015KG,AMSTERDAM,NL,ELK,KVB,53,100,94.34,100,92,3x25,2479,3.77,0,1.2,52.37964162,4.881829689
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KH,1015KH,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,94,3x25,4506,16.67,0,1.3,52.37947724,4.880776875
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KJ,1015KJ,AMSTERDAM,NL,ELK,KVB,62,100,90.32,100,92,3x25,2697,4.84,0,1.3,52.38065086,4.886491847
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KK,1015KK,AMSTERDAM,NL,ELK,KVB,49,100,95.92,100,86,3x25,4943,6.12,0,1.5,52.38041462,4.884894809
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KL,1015KL,AMSTERDAM,NL,ELK,KVB,33,100,100,100,88,3x25,4881,12.12,0,1.3,52.38022283,4.883617538
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KM,1015KM,AMSTERDAM,NL,ELK,KVB,28,100,100,100,93,3x25,2610,0,0,1.1,52.38011273,4.882874106
Liander N.V.,Liander N.V. (NW),Liander NW,Lindengracht,1015KN,1015KN,AMSTERDAM,NL,ELK,KVB,87,100,96.55,100,94,3x25,2441,4.6,0,1.4,52.37994074,4.881648902
Liander N.V.,Liander N.V. (NW),Liander NW,Karthuizersdwarsstraat,1015KP,1015KP,AMSTERDAM,NL,ELK,KVB,34,100,91.18,100,91,3x25,2559,0,0,1.5,52.37917237,4.881139084
Liander N.V.,Liander N.V. (NW),Liander NW,Tichelstraat,1015KR,1015KR,AMSTERDAM,NL,ELK,KVB,25,100,68,100,84,3x25,2541,4,0,2,52.3793528,4.881036928
Liander N.V.,Liander N.V. (NW),Liander NW,Tichelstraat,1015KR,1015KR,AMSTERDAM,NL,ELK,KVB,25,100,68,100,84,3x25,2541,4,0,2,52.3793528,4.881036928,52.37915618,4.880802458
Liander N.V.,Liander N.V. (NW),Liander NW,Tichelstraat,1015KS,1015KS,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,89,3x25,2528,0,0,1.1,52.37852079,4.881136643
Liander N.V.,Liander N.V. (NW),Liander NW,Tichelstraat,1015KT,1015KT,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,96,3x25,2838,3.57,0,1.3,52.37861634,4.88089406
Liander N.V.,Liander N.V. (NW),Liander NW,Lindenstraat,1015KV,1015KV,AMSTERDAM,NL,ELK,KVB,57,100,96.49,100,100,3x25,2251,5.26,0,3,52.37958282,4.885104366
Liander N.V.,Liander N.V. (NW),Liander NW,Lindenstraat,1015KW,1015KW,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,100,3x25,1275,0,0,2,52.37929393,4.88351764
Liander N.V.,Liander N.V. (NW),Liander NW,Lindenstraat,1015KX,1015KX,AMSTERDAM,NL,ELK,KVB,46,100,80.43,100,96,3x25,2732,0,0,1.9,52.37976314,4.885227991
Liander N.V.,Liander N.V. (NW),Liander NW,Lindenstraat,1015KZ,1015KZ,AMSTERDAM,NL,ELK,KVB,55,100,94.55,100,100,3x25,2023,3.64,0,3.3,52.37945436,4.883618688
Liander N.V.,Liander N.V. (NW),Liander NW,Boomstraat,1015LA,1015LA,AMSTERDAM,NL,ELK,KVB,39,100,94.87,100,100,3x25,2383,2.56,0,2.8,52.37925702,4.885454938
Liander N.V.,Liander N.V. (NW),Liander NW,Boomstraat,1015LB,1015LB,AMSTERDAM,NL,ELK,KVB,60,100,91.67,100,92,3x25,2568,6.67,0,1.5,52.37898049,4.883970326
Liander N.V.,Liander N.V. (NW),Liander NW,Boomstraat,1015LC,1015LC,AMSTERDAM,NL,ELK,KVB,50,100,100,100,100,3x25,2040,2,0,2,52.37936838,4.885347908
Liander N.V.,Liander N.V. (NW),Liander NW,Boomstraat,1015LD,1015LD,AMSTERDAM,NL,ELK,KVB,51,100,98.04,100,96,3x25,2150,3.92,0,1.3,52.37909687,4.883811635
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Lindendwarsstraat,1015LE,1015LE,AMSTERDAM,NL,ELK,KVB,19,100,84.21,100,100,3x25,1629,0,0,1.5,52.37980619,4.884508611
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Lindendwarsstraat,1015LG,1015LG,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,3x25,1456,0,0,1.4,52.37977077,4.884343113
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Lindendwarsstraat,1015LH,1015LH,AMSTERDAM,NL,ELK,KVB,34,100,100,100,97,3x25,2685,11.76,0,1.3,52.37952965,4.882825676
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boomdwarsstraat,1015LJ,1015LJ,AMSTERDAM,NL,ELK,KVB,24,100,100,100,96,3x25,2194,12.5,0,1.1,52.3788818,4.883134396
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Boomdwarsstraat,1015LK,1015LK,AMSTERDAM,NL,ELK,KVB,37,100,64.86,100,95,3x25,2762,5.41,0,1.9,52.37875138,4.882968943
Liander N.V.,Liander N.V. (NW),Liander NW,Karthuizersstraat,1015LL,1015LL,AMSTERDAM,NL,ELK,KVB,25,100,96,100,96,3x25,2583,0,0,1.3,52.3789034,4.88242531
Liander N.V.,Liander N.V. (NW),Liander NW,Karthuizersstraat,1015LM,1015LN,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,100,3x25,2599,9.09,0,1,52.37873692,4.881904951
