MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,
Liander N.V.,Liander N.V. (NW),Liander NW,Balistraat,1094JW,1094JW,AMSTERDAM,NL,ELK,KVB,72,100,45.83,100,97,3x25,1455,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094JX,1094JX,AMSTERDAM,NL,ELK,KVB,28,96.43,96.43,100,86,1x25,2658,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094JZ,1094JZ,AMSTERDAM,NL,ELK,KVB,21,100,100,100,95,1x25,1684,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KA,1094KA,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,1x25,1742,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KB,1094KB,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,85,1x25,1654,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KC,1094KC,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,97,1x25,1871,2.7,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KD,1094KD,AMSTERDAM,NL,ELK,KVB,44,100,81.82,100,55,1x25,1804,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KE,1094KE,AMSTERDAM,NL,ELK,KVB,46,100,54.35,100,46,1x50,1535,2.17,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KG,1094KG,AMSTERDAM,NL,ELK,KVB,64,100,56.25,100,50,1x50,1427,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KH,1094KH,AMSTERDAM,NL,ELK,KVB,24,100,100,100,100,1x25,1726,4.17,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KJ,1094KJ,AMSTERDAM,NL,ELK,KVB,32,100,75,100,50,1x25,1769,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KK,1094KK,AMSTERDAM,NL,ELK,KVB,55,100,45.45,100,96,3x25,1769,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KL,1094KL,AMSTERDAM,NL,ELK,KVB,31,100,83.87,100,65,1x25,1630,3.23,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KM,1094KM,AMSTERDAM,NL,ELK,KVB,52,100,50,100,85,3x25,1655,1.92,1.92,1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KN,1094KN,AMSTERDAM,NL,ELK,KVB,57,100,43.86,100,93,3x25,1843,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KP,1094KP,AMSTERDAM,NL,ELK,KVB,77,100,49.35,100,81,3x25,2160,2.6,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KR,1094KR,AMSTERDAM,NL,ELK,KVB,56,100,46.43,100,43,1x25,4149,48.21,41.07,2
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KS,1094KS,AMSTERDAM,NL,ELK,KVB,61,100,88.52,100,56,3x25,2592,26.23,22.95,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KT,1094KT,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,90,1x25,1795,6.67,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KV,1094KV,AMSTERDAM,NL,ELK,KVB,39,100,97.44,100,67,1x25,1789,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KW,1094KW,AMSTERDAM,NL,ELK,KVB,30,100,93.33,100,60,1x25,1653,6.67,3.33,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Atjehstraat,1094KX,1094KX,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,92,1x25,1643,3.85,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094KZ,1094KZ,AMSTERDAM,NL,ELK,KVB,53,100,71.7,100,43,3x25,2505,1.89,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LA,1094LA,AMSTERDAM,NL,ELK,KVB,41,100,41.46,100,46,1x35,3235,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LB,1094LB,AMSTERDAM,NL,ELK,KVB,21,100,57.14,100,57,1x35,1503,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LC,1094LC,AMSTERDAM,NL,ELK,KVB,37,100,64.86,100,38,1x35,1653,16.22,16.22,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LD,1094LD,AMSTERDAM,NL,ELK,KVB,31,100,80.65,100,42,1x25,3747,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LE,1094LE,AMSTERDAM,NL,ELK,KVB,29,100,100,100,97,1x25,2308,6.9,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LG,1094LG,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,90,1x25,1711,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LH,1094LH,AMSTERDAM,NL,ELK,KVB,27,100,92.59,100,78,1x25,1674,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LJ,1094LJ,AMSTERDAM,NL,ELK,KVB,32,100,84.38,100,56,1x25,1973,3.13,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Atjehstraat,1094LK,1094LK,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,93,1x25,2011,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LL,1094LL,AMSTERDAM,NL,ELK,KVB,37,100,89.19,100,89,1x25,1330,5.41,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LM,1094LM,AMSTERDAM,NL,ELK,KVB,12,100,100,100,75,1x25,1134,8.33,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LN,1094LN,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,62,1x25,7002,13.79,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LP,1094LP,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,87,1x35,2934,3.23,3.23,1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LR,1094LR,AMSTERDAM,NL,ELK,KVB,32,100,90.63,100,72,1x25,3570,18.75,3.13,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LS,1094LS,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,1x25,1909,6.67,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LT,1094LT,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,90,1x25,2732,6.67,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LV,1094LV,AMSTERDAM,NL,ELK,KVB,21,100,100,100,100,1x25,2183,4.76,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LW,1094LW,AMSTERDAM,NL,ELK,KVB,31,100,100,100,94,1x25,2448,6.45,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LX,1094LX,AMSTERDAM,NL,ELK,KVB,24,100,100,100,50,1x25,2361,4.17,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094LZ,1094LZ,AMSTERDAM,NL,ELK,KVB,15,100,100,100,87,1x35,2443,6.67,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094ME,1094ME,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,93,1x25,1867,7.32,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094MG,1094MG,AMSTERDAM,NL,ELK,KVB,25,100,92,100,72,1x25,2500,20,4,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094MH,1094MH,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,77,1x25,3291,6.67,3.33,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094MK,1094MK,AMSTERDAM,NL,ELK,KVB,37,100,100,100,86,1x25,2007,83.78,72.97,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NA,1094NA,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x35,1523,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NB,1094NB,AMSTERDAM,NL,ELK,KVB,83,100,81.93,100,82,1x35,1912,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NC,1094NC,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,1x25,3054,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094ND,1094ND,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,81,1x25,2818,14.81,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NE,1094NE,AMSTERDAM,NL,ELK,KVB,14,100,100,100,43,1x25,9397,28.57,7.14,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NG,1094NG,AMSTERDAM,NL,ELK,KVB,29,100,79.31,100,62,1x25,2129,13.79,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NH,1094NH,AMSTERDAM,NL,ELK,KVB,33,100,69.7,100,39,1x25,2599,9.09,3.03,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NJ,1094NJ,AMSTERDAM,NL,ELK,KVB,21,95.24,95.24,100,57,1x25,4399,23.81,9.52,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NK,1094NK,AMSTERDAM,NL,ELK,KVB,35,100,54.29,100,51,1x35,2785,2.86,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NL,1094NL,AMSTERDAM,NL,ELK,KVB,28,100,100,100,89,1x25,1544,14.29,3.57,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NM,1094NM,AMSTERDAM,NL,ELK,KVB,13,100,100,100,54,1x35,2523,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NN,1094NN,AMSTERDAM,NL,ELK,KVB,30,100,100,100,97,1x25,3389,0,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NP,1094NP,AMSTERDAM,NL,ELK,KVB,29,100,100,100,97,1x25,2024,3.45,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NR,1094NR,AMSTERDAM,NL,ELK,KVB,17,100,100,100,76,1x25,1534,5.88,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sumatrastraat,1094NS,1094NS,AMSTERDAM,NL,ELK,KVB,38,97.37,86.84,100,66,1x25,1407,7.89,2.63,1
Liander N.V.,Liander N.V. (NW),Liander NW,Ombilinstraat,1094NT,1094NT,AMSTERDAM,NL,ELK,KVB,30,100,100,100,97,1x25,2438,6.67,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Ombilinstraat,1094NV,1094NV,AMSTERDAM,NL,ELK,KVB,25,100,100,100,88,1x25,1708,4,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094NW,1094NW,AMSTERDAM,NL,ELK,KVB,34,100,100,100,88,1x25,3113,2.94,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094NX,1094NX,AMSTERDAM,NL,ELK,KVB,27,100,100,100,93,1x25,3590,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094NZ,1094PA,AMSTERDAM,NL,ELK,KVB,22,100,100,100,95,1x25,2132,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PB,1094PB,AMSTERDAM,NL,ELK,KVB,16,93.75,100,100,81,1x25,3095,6.25,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PC,1094PC,AMSTERDAM,NL,ELK,KVB,25,100,92,100,84,1x25,2128,4,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PD,1094PE,AMSTERDAM,NL,ELK,KVB,33,100,100,100,97,1x25,1813,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PG,1094PG,AMSTERDAM,NL,ELK,KVB,28,100,89.29,100,86,1x25,1518,10.71,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PJ,1094PK,AMSTERDAM,NL,ELK,KVB,18,100,100,100,78,1x25,5352,16.67,5.56,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PL,1094PN,AMSTERDAM,NL,ELK,KVB,49,100,100,100,57,1x25,2133,38.78,36.73,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PP,1094PP,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,1x25,3875,6.25,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PR,1094PR,AMSTERDAM,NL,ELK,KVB,30,100,100,100,93,1x25,1888,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PS,1094PS,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2618,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PT,1094PT,AMSTERDAM,NL,ELK,KVB,17,100,52.94,100,47,3x25,1602,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Insulindeweg,1094PV,1094PW,AMSTERDAM,NL,ELK,KVB,41,100,85.37,100,59,1x25,4604,12.2,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Ambonplein,1094PX,1094RA,AMSTERDAM,NL,ELK,KVB,35,100,97.14,100,86,1x25,3025,8.57,2.86,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Obiplein,1094RB,1094RB,AMSTERDAM,NL,ELK,KVB,70,100,92.86,100,79,1x25,5251,14.29,1.43,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Batjanstraat,1094RC,1094RC,AMSTERDAM,NL,ELK,KVB,24,100,95.83,100,71,1x35,5973,8.33,4.17,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Halmaheirastraat,1094RD,1094RD,AMSTERDAM,NL,ELK,KVB,61,100,100,100,98,1x25,2891,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Halmaheirastraat,1094RE,1094RE,AMSTERDAM,NL,ELK,KVB,28,100,100,100,96,1x25,1843,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Halmaheirastraat,1094RH,1094RH,AMSTERDAM,NL,ELK,KVB,18,100,77.78,100,56,1x25,2191,5.56,5.56,1
Liander N.V.,Liander N.V. (NW),Liander NW,Halmaheirastraat,1094RJ,1094RJ,AMSTERDAM,NL,ELK,KVB,30,100,3.33,100,93,3x25,3032,3.33,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Halmaheirastraat,1094RK,1094RL,AMSTERDAM,NL,ELK,KVB,17,100,100,100,94,1x25,1884,5.88,5.88,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tidorestraat,1094RN,1094RN,AMSTERDAM,NL,ELK,KVB,51,100,96.08,100,96,1x25,2058,1.96,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Toministraat,1094RP,1094RR,AMSTERDAM,NL,ELK,KVB,29,100,100,100,69,1x25,2205,3.45,3.45,1
Liander N.V.,Liander N.V. (NW),Liander NW,Minahassastraat,1094RS,1094RS,AMSTERDAM,NL,ELK,KVB,14,100,85.71,100,50,1x25,2592,21.43,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Minahassastraat,1094RT,1094RV,AMSTERDAM,NL,ELK,KVB,32,100,100,100,78,1x25,3142,9.38,6.25,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Minahassastraat,1094RW,1094RW,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,1x25,2412,6.67,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Minahassastraat,1094RX,1094RX,AMSTERDAM,NL,ELK,KVB,23,100,100,100,100,1x25,2397,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Minahassastraat,1094RZ,1094RZ,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2324,5.26,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Minahassastraat,1094SB,1094SB,AMSTERDAM,NL,ELK,KVB,22,100,100,100,86,1x25,4527,9.09,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Boniplein,1094SC,1094SC,AMSTERDAM,NL,ELK,KVB,46,100,100,100,59,1x25,2270,10.87,2.17,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Boniplein,1094SE,1094SG,AMSTERDAM,NL,ELK,KVB,51,100,100,100,84,1x25,2699,7.84,3.92,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Bonistraat,1094SH,1094SH,AMSTERDAM,NL,ELK,KVB,25,100,100,100,76,1x25,2821,20,20,1
Liander N.V.,Liander N.V. (NW),Liander NW,Bonistraat,1094SJ,1094SL,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,96,1x25,2469,4.08,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Sibogastraat,1094SM,1094SM,AMSTERDAM,NL,ELK,KVB,45,100,100,100,98,1x35,2715,11.11,6.67,1
Liander N.V.,Liander N.V. (NW),Liander NW,Valentijnkade,1094SN,1094SN,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,87,1x25,2016,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Valentijnkade,1094SP,1094SP,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,86,1x25,1563,4.65,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Valentijnkade,1094SR,1094SR,AMSTERDAM,NL,ELK,KVB,25,100,96,100,96,1x25,1976,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Valentijnkade,1094ST,1094ST,AMSTERDAM,NL,ELK,KVB,26,100,88.46,100,69,1x25,2467,11.54,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Formosastraat,1094SV,1094SW,AMSTERDAM,NL,ELK,KVB,50,100,100,100,98,1x25,2000,8,4,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Formosastraat,1094SX,1094SZ,AMSTERDAM,NL,ELK,KVB,35,100,100,100,100,1x25,1796,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Palembangstraat,1094TA,1094TC,AMSTERDAM,NL,ELK,KVB,28,100,85.71,100,75,1x25,3389,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Palembangstraat,1094TD,1094TD,AMSTERDAM,NL,ELK,KVB,17,100,47.06,100,53,3x25,1774,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Palembangstraat,1094TE,1094TE,AMSTERDAM,NL,ELK,KVB,22,100,13.64,100,86,3x25,1081,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Palembangstraat,1094TG,1094TL,AMSTERDAM,NL,ELK,KVB,43,100,100,100,51,3x25,2502,11.63,2.33,2
Liander N.V.,Liander N.V. (NW),Liander NW,Ambonstraat,1094TR,1094TV,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,73,1x25,2178,12.2,2.44,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Batjanstraat,1094TX,1094TX,AMSTERDAM,NL,ELK,KVB,10,100,100,100,90,1x35,4415,10,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Halmaheirastraat,1094VA,1094VA,AMSTERDAM,NL,ELK,KVB,28,100,100,100,86,1x35,1626,3.57,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XB,1094XB,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,1x25,2812,5.88,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XC,1094XC,AMSTERDAM,NL,ELK,KVB,37,97.3,100,100,92,1x25,3092,2.7,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XD,1094XD,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,2505,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XE,1094XE,AMSTERDAM,NL,ELK,KVB,25,100,100,100,100,1x25,2221,4,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XG,1094XG,AMSTERDAM,NL,ELK,KVB,27,96.3,100,100,89,1x25,2381,11.11,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XH,1094XH,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,1x25,2025,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XJ,1094XJ,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,1x25,1464,5,5,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XK,1094XK,AMSTERDAM,NL,ELK,KVB,23,100,100,100,100,1x25,1454,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XL,1094XL,AMSTERDAM,NL,ELK,KVB,22,100,100,100,95,1x25,1580,4.55,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XM,1094XM,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,1x25,2516,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XN,1094XN,AMSTERDAM,NL,ELK,KVB,22,100,90.91,100,86,1x25,3917,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094XP,1094XZ,AMSTERDAM,NL,ELK,KVB,70,97.14,97.14,100,73,3x25,2690,7.14,1.43,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094ZA,1094ZA,AMSTERDAM,NL,ELK,KVB,21,100,100,100,81,1x25,1889,9.52,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094ZB,1094ZB,AMSTERDAM,NL,ELK,KVB,17,100,100,100,65,1x25,1106,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094ZC,1094ZC,AMSTERDAM,NL,ELK,KVB,27,100,100,100,78,1x25,2248,3.7,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Riouwstraat,1094ZD,1094ZD,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,74,1x25,1414,11.11,7.41,1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AA,1095AA,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,65,1x25,2618,8.7,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AB,1095AB,AMSTERDAM,NL,ELK,KVB,24,100,100,100,79,1x25,2002,16.67,16.67,1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AC,1095AC,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,57,1x25,5099,17.39,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AD,1095AD,AMSTERDAM,NL,ELK,KVB,58,100,93.1,100,78,1x50,4261,6.9,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk AB,1095AE,1095AE,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,49,3x25,2801,6.98,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AG,1095AG,AMSTERDAM,NL,ELK,KVB,33,100,100,100,61,3x25,1877,6.06,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AH,1095AH,AMSTERDAM,NL,ELK,KVB,20,100,100,100,70,3x25,2207,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AJ,1095AJ,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,82,3x25,2094,2.94,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AK,1095AK,AMSTERDAM,NL,ELK,KVB,22,100,100,100,95,1x25,2569,9.09,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AL,1095AL,AMSTERDAM,NL,ELK,KVB,22,100,100,100,73,1x25,1286,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AM,1095AM,AMSTERDAM,NL,ELK,KVB,32,100,100,100,63,3x25,2130,6.25,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerdijk,1095AN,1095AN,AMSTERDAM,NL,ELK,KVB,51,100,92.16,100,55,1x35,2873,11.76,7.84,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AP,1095AP,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,94,1x25,2638,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AR,1095AR,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,86,1x25,2366,10.34,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AS,1095AS,AMSTERDAM,NL,ELK,KVB,12,100,100,100,92,1x25,1295,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AT,1095AT,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,71,1x25,2696,17.86,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AV,1095AV,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,69,1x25,3320,6.9,3.45,1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AW,1095AW,AMSTERDAM,NL,ELK,KVB,26,100,92.31,100,92,1x25,1429,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AX,1095AX,AMSTERDAM,NL,ELK,KVB,41,100,85.37,100,61,1x25,5509,7.32,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095AZ,1095AZ,AMSTERDAM,NL,ELK,KVB,33,100,90.91,100,88,1x25,2911,9.09,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095BA,1095BA,AMSTERDAM,NL,ELK,KVB,24,100,100,100,83,1x25,4639,16.67,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095BC,1095BC,AMSTERDAM,NL,ELK,KVB,12,100,91.67,100,50,1x25,11702,16.67,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Molukkenstraat,1095BD,1095BD,AMSTERDAM,NL,ELK,KVB,16,100,100,100,69,1x25,4104,25,0,1.3
